Row	VertebralVolumes	CentrumVolumes	HaemalVolumes	NeuralVolumes	VertebralSAs	CentrumSAs	HaemalSAs	NeuralSAs	VertebralTMDs	CentrumTMDs	HaemalTMDs	NeuralTMDs	VertebralISs	CentrumISs	HaemalISs	NeuralISs	VertebralMTs	CentrumMTs	HaemalMTs	NeuralMTs	VertebralTSs	CentrumTSs	HaemalTSs	NeuralTSs	CentrumLength
Vertebrae1	186247971	57177414	114336306	14771295	7211673	1890126	4705029	642537	269.2279101	260.9806887	278.3924435	230.2761965	0	0	0	0	97.6376643	122.1135097	89.83549021	81.456498	31.06007078	41.98258097	18.62759155	23.39559561	532.3267874
Vertebrae2	188433567	63428589	108575964	16595712	7769097	2425941	4650345	713538	252.9168013	232.8781127	268.0503863	230.4897583	0	0	0	0	88.59464502	101.6790944	82.98467549	82.88634062	25.51532305	32.63004527	18.3321350679803Vertebrae	23.5061598	615.0585282
Vertebrae3	194823657	76356945	103047147	15919659	8110431	2992626	4463802	683550	259.1369749	237.2945346	277.2643806	245.6756917	0	0	0	0	88.19113631	100.2934	81.23387876	85.28692934	24.44058157	27.19027447	19.33766996	24.06235735	668.6802144
Vertebrae4	195351534	74439918	107881389	13030227	8049132	2907954	4571847	577269	261.0559567	238.9139152	278.8622821	240.126209	0	0	0	0	91.07137944	98.23209243	87.78303689	83.35124205	25.57721373	28.95758064	22.1718545	25.97411367	669.0556235
Vertebrae5	204130962	79366770	111724704	13771107	8378559	3084795	4704588	631512	263.1808086	238.8618381	284.3565439	229.643702	0	0	0	0	91.46531615	99.02163867	88.97973665	74.20989459	23.57972027	27.73933705	19.17900542	18.97560697	726.4137475
Vertebrae6	201778668	75032622	114039954	12706092	8408106	2983806	4880547	550368	257.1136479	235.9326062	274.8728752	222.8000001	0	0	0	0	88.91478676	93.18075155	87.25539937	82.2040696	22.59995861	24.94944717	19.9440526	27.55122306	717.420527
Vertebrae7	174208671	70578081	94619637	8992431	7317072	2781387	4129524	422478	251.4835912	236.2743965	267.8791657	198.6008611	0	0	0	0	88.02991054	95.86204402	85.13820058	67.98683206	23.52692293	27.73817031	18.58235829	17.51673162	699.2843362
Vertebrae8	153547380	68096133	73736082	11252115	6465501	2761101	3165498	522144	248.5758114	228.5356292	273.1098911	210.7903456	0	0	0	0	88.86271711	92.32976655	89.01309795	71.69165266	23.20477639	25.01057314	21.32373228	16.1291243	739.746844
Vertebrae9	163780785	65577141	89794656	7742196	6820065	2806965	3668238	364707	264.0356106	227.9591572	295.6916334	207.4768276	0	0	0	0	92.73133548	86.80817169	99.36826986	71.50948152	21.65739659	21.24156471	19.73959784	15.28881731	753.9880619
Vertebrae10	66299499	52982181	6019650	7186536	2973222	2346561	286209	336483	211.7951872	216.3943598	184.2877477	201.1024319	0	0	0	0	76.79880688	80.44009863	60.6346187	69.4238012	18.54635499	17.79968804	16.39739343	14.31886861	681.2495194
Vertebrae11	78292494	60011280	10622367	7538454	3380706	2534427	499212	342657	232.2346008	233.2243175	227.086967	231.3146272	0	0	0	0	84.03336716	87.33185794	70.88552431	80.58767804	18.89043823	18.44137332	16.06690463	16.83801008	694.4137506
Vertebrae12	75930939	56306880	10779804	8612730	3324258	2414916	508032	400869	229.9696728	230.7449538	241.6354315	210.5005508	0	0	0	0	82.13889773	86.31346576	68.82277897	76.17524439	20.3605173	20.02333873	18.02613884	15.95067459	690.6948481
Vertebrae13	75384540	54278721	10807587	10048185	3337047	2362878	505827	468342	226.457072	223.8884092	244.9961534	219.4791208	0	0	0	0	79.92950608	82.66529316	71.56316118	76.44907193	17.92235233	18.28371759	15.14700299	15.48491244	674.211462
Vertebrae14	71291178	51287418	10622367	9214695	3125808	2199267	498330	429093	227.1744905	229.0355074	223.320683	221.8345268	0	0	0	0	80.58201919	85.00388246	66.68420339	76.55551854	19.55844532	19.05184017	17.08788058	15.56612887	643.7387689
Vertebrae15	67512690	49546350	8973909	8770167	3024378	2186478	426447	406602	223.3105287	225.1546499	221.0506732	216.0096666	0	0	0	0	77.12970487	81.20474051	63.11997202	72.70872707	18.19750838	17.49631506	12.87049178	17.90853139	659.1049517
Vertebrae16	63613809	46036431	9390654	8029287	2850624	2023308	445410	377496	223.7235005	226.509568	223.4715738	208.3862784	0	0	0	0	77.6807466	81.9259543	66.11243499	71.20428384	16.83070348	15.93489964	13.92392268	15.56877292	608.2174259
Vertebrae17	62882190	46879182	8112636	7714413	2783151	2043153	384552	351036	219.0650039	223.3233792	207.7474957	206.0722626	0	0	0	0	80.22021424	84.70117898	64.34504097	75.36224915	20.34155062	19.82443855	13.5640096	19.07707338	618.412926
Vertebrae18	54149067	40498353	7723674	5889996	2441376	1797516	366912	277389	212.7101424	219.8622617	198.5688196	182.4684898	0	0	0	0	75.13398983	80.22377884	62.95528935	63.46951632	17.86792107	16.35677019	13.33120207	17.60632164	574.8453735
Vertebrae19	55065906	41526324	7288407	5936301	2463867	1829268	346185	279153	212.3531993	219.7955004	194.0846691	184.8196782	0	0	0	0	77.10165536	82.38699102	63.53364201	65.63964382	18.46026979	17.05825598	14.45695044	16.05639623	574.496519
Vertebrae20	55936440	43823052	6204870	5649210	2511054	1949220	295470	255780	212.2534521	217.6061003	194.2970582	191.8925155	0	0	0	0	75.79193208	79.49751467	62.53530635	67.89331563	19.54601506	19.40019188	12.453923	18.04175997	613.4353195
Vertebrae21	43276653	31959711	5297292	5945562	1979649	1444275	252252	279594	202.3369258	209.792765	189.0643074	174.3877706	0	0	0	0	71.11683856	76.28432678	57.89653541	61.15423897	18.54376244	18.2612136	10.036891	15.30276232	507.6017057
