Row	VertebralVolumes	CentrumVolumes	HaemalVolumes	NeuralVolumes	VertebralSAs	CentrumSAs	HaemalSAs	NeuralSAs	VertebralTMDs	CentrumTMDs	HaemalTMDs	NeuralTMDs	VertebralISs	CentrumISs	HaemalISs	NeuralISs	VertebralMTs	CentrumMTs	HaemalMTs	NeuralMTs	VertebralTSs	CentrumTSs	HaemalTSs	NeuralTSs	CentrumLength
Vertebrae1	132784218	52269084	68170221	13169142	4946256	1500723	2930004	565803	292.4694638	301.7996236	296.904796	226.7826482	0	0	0	0	105.9084355	148.9911687	84.36853695	84.31154891	47.44490447	55.66820811	18.11216865	31.41510066	447.0193007
Vertebrae2	131571027	53852715	63706419	14724990	5412834	1813392	2970576	670761	258.3136645	279.3254313	253.2354242	199.0639185	0	0	0	0	87.40366805	121.0838434	70.02474253	69.18306012	37.11962763	42.58226296	15.28213579	18.69440818	517.6314142
Vertebrae3	134127063	60557679	61854219	12409740	5505444	2108421	2878407	555219	254.1729716	266.1086043	250.4039992	211.183872	0	0	0	0	87.15465231	114.4151139	68.96471395	77.50705495	34.10135987	37.12368889	15.93314507	21.50958735	571.0027482
Vertebrae4	135442125	64641780	58631391	12706092	5576886	2295405	2728467	581679	253.7422283	265.5252712	249.6180576	210.6107995	0	0	0	0	86.75501263	110.4871041	70.07232119	70.85757688	31.32286025	32.95456313	15.03609926	17.94372882	591.1363059
Vertebrae5	131617332	62706231	57834945	12020778	5431797	2264535	2673342	543312	253.1977883	264.6683999	250.2309596	201.6245535	0	0	0	0	88.04633148	109.6667072	72.91948711	71.60056985	30.03448612	30.80013557	16.68139434	21.43562987	591.2439276
Vertebrae6	132423039	67484907	56084616	8853516	5448996	2410506	2624832	416304	255.5202243	266.7514864	249.4635541	208.2785792	0	0	0	0	86.66651079	108.6441366	69.67442606	68.01371887	31.01619397	32.19823067	14.86176821	16.31482341	614.6151256
Vertebrae7	115521714	63595287	42628383	9298044	4752216	2339064	1986705	428211	252.719449	263.0787357	247.5177483	205.7136782	0	0	0	0	87.19810748	105.6998071	70.13805262	72.45035743	30.19310171	31.46321993	15.63781303	17.48599936	632.6965818
Vertebrae8	100296630	59566752	33710040	7019838	4264029	2344356	1597302	329427	241.8272963	250.1751678	235.8633663	199.6309847	0	0	0	0	81.55346091	95.46321467	66.23785395	67.30491533	24.86884448	24.2522054	14.13329347	16.4266643	651.059922
Vertebrae9	100074366	54889947	38257191	6714225	4107033	2237634	1549233	315315	256.5593898	248.839744	277.2822682	203.2678412	0	0	0	0	90.85492522	92.02586616	93.33449313	71.02786265	34.11725084	24.68976552	43.95032541	16.65603129	650.7396243
Vertebrae10	69763113	55667871	7316190	6797574	2921184	2266299	346626	312228	236.4074029	244.3082152	209.9634295	199.8332915	0	0	0	0	86.25945236	91.94648198	64.9464757	71.34735282	24.0715261	23.28251983	13.56162113	18.32503013	647.4992043
Vertebrae11	73041507	59863104	8140419	5000940	3019527	2414034	378819	235935	241.3814895	249.2549118	210.3142035	197.5245119	0	0	0	0	87.97713008	92.74274067	73.51871166	67.08079534	21.59399534	20.6016887	15.08446654	16.07891663	663.0135502
Vertebrae12	69726069	58233168	6519744	4917591	2952936	2423295	299880	230643	240.4695596	246.2587677	219.9633047	199.9089944	0	0	0	0	85.6715093	88.83886762	76.13925385	68.51485367	19.81254791	19.04703985	17.36466321	16.81427701	629.2000184
