Row	VertebralVolumes	CentrumVolumes	HaemalVolumes	NeuralVolumes	VertebralSAs	CentrumSAs	HaemalSAs	NeuralSAs	VertebralTMDs	CentrumTMDs	HaemalTMDs	NeuralTMDs	VertebralISs	CentrumISs	HaemalISs	NeuralISs	VertebralMTs	CentrumMTs	HaemalMTs	NeuralMTs	VertebralTSs	CentrumTSs	HaemalTSs	NeuralTSs	CentrumLength
Vertebrae1	95721696	45175158	46490220	3945186	3934161	1632582	2124297	180810	330.2279499	349.8309733	319.0747004	240.7227624	121.0026431	131.041818	108.5165492	74.53719515	85.76953086	107.9657398	72.59415476	58.43000211	33.21836231	36.04900074	20.52491901	20.44238901	553.2558492
Vertebrae2	96434793	45119592	45221463	6140043	4106151	1722987	2119446	275625	325.1087867	346.573395	311.8462556	266.8964351	118.1635355	126.3390758	107.0244025	97.99398096	80.9790571	105.1148938	66.11523175	65.11793221	33.56315427	38.74417892	16.3963799	22.41303739	586.90773
Vertebrae3	96425532	51852339	38451672	6325263	4148046	2055060	1820889	287532	308.0463024	322.5944838	295.1287935	267.4806052	103.0039983	104.7880306	98.78242929	90.138426	77.64494101	97.16002276	60.89327074	70.35268626	27.74348387	27.36924688	14.61448619	18.27409393	600.3201451
Vertebrae4	112261842	63539721	41341104	7362495	4535685	2289231	1931580	324135	332.3860728	349.9729808	315.9260213	273.4558589	117.1006246	120.0736871	110.0092737	94.85560893	88.12476567	107.9596383	67.89033527	75.89710981	34.0852508	34.65231944	17.20703692	28.71490513	600.4644622
Vertebrae5	132034077	65160396	60020541	6853140	5243931	2388897	2578968	308259	350.887493	345.6167206	363.8538848	287.4415045	131.8664484	122.49161	141.5972866	105.0363433	93.64377546	106.425947	84.43639367	75.3666242	30.80363677	34.17895222	22.8654078	24.1507344	650.479679
Vertebrae6	115225362	60641028	47990502	6417873	4742514	2214261	2230137	303408	338.9771073	353.1265569	332.6073265	256.1167511	125.6063856	128.8255327	122.4918128	69.0054813	86.22635201	107.1973259	69.7962682	62.67036612	32.57161709	34.80010486	16.55799269	13.9155324	620.0477699
Vertebrae7	100981944	55964223	38683197	6334524	4144959	2085930	1787373	288855	332.7917848	349.9050912	321.1387871	252.7608787	118.3135747	120.2686697	114.271363	76.32220205	86.5822842	103.6573195	71.93780874	64.93593409	29.55083151	28.94867323	19.39745923	20.58513032	609.3682667
Vertebrae8	80107650	52815483	21531825	5658471	3466701	2195739	1008567	268128	305.8167147	318.9812911	291.2932792	239.9050969	103.6023081	105.6533827	97.9132287	65.86460063	77.9767835	90.24381885	61.94883925	57.02244496	26.84475872	25.42142095	18.88078522	13.4460541	676.2991689
Vertebrae9	65438226	50315013	10131534	4954635	2623950	1918350	481131	224910	327.0262882	346.6474879	257.3376469	271.1723606	122.9348963	126.6571205	72.53093445	94.30744727	87.55127708	101.3590705	52.78276686	69.07203613	37.11860728	35.44661192	13.95803094	21.29952764	574.3269819
Vertebrae10	59427837	53815671	2574558	3102435	2415798	2154285	122157	144648	324.5930499	331.2664469	276.7855569	246.607009	114.0481929	114.8752181	88.79347277	72.31824901	89.75991368	94.21768263	63.28794451	59.21693573	27.62204514	26.20999293	16.59623737	17.84630468	617.2552579
Vertebrae11	63400806	57066282	3204306	3472875	2506644	2212056	151263	163170	328.3590101	336.0944107	258.5942004	255.6196111	118.7580426	119.982746	74.59904028	79.55222271	94.41816491	99.31664518	64.71231068	60.28485229	30.32893024	28.81754318	20.24418219	17.30106588	610.7709992
Vertebrae12	64113903	57029238	3574746	3871098	2544129	2212938	169344	183897	327.7353876	337.2566378	242.9742407	261.9409109	117.4570412	118.4037487	67.69923898	79.47978424	92.15184419	97.14581938	67.55256076	61.32590343	28.32705569	26.84968837	19.78572178	15.88152969	549.9631569
Vertebrae13	57094065	49333347	5491773	2426382	2452842	2099601	250929	115542	310.8159705	316.5057524	282.1779179	253.5890442	109.1405185	111.3184435	89.23839167	72.52538472	83.92737877	86.71100424	78.10693235	55.2416786	26.02591828	25.41747989	26.18685041	10.53541591	574.0059444
Vertebrae14	49055517	42054201	3093174	3908142	2160018	1828386	145971	186102	300.0855604	306.7961526	274.6890213	247.9757147	97.95303976	99.04989384	91.2798197	67.74728163	79.29496026	83.53832521	67.54359055	55.50779707	22.16615965	21.34319593	16.85775189	10.54981229	596.6537439
Vertebrae15	48879558	41229972	3491397	4315626	2073582	1717695	159201	204183	315.9739318	324.9848904	277.0869347	257.3401162	117.1066014	119.2651053	105.0088218	74.83049952	83.46392696	87.63183816	71.49005377	61.26266583	24.94351538	24.79635392	18.73752124	13.23133184	527.1850784
Vertebrae16	51380028	42572817	4649022	4167450	2260125	1849113	216972	194481	305.0903097	310.872256	278.9313816	274.9612449	105.9861423	107.0716731	101.2724553	89.39082205	81.47115231	85.45262838	65.53099718	67.58839498	23.85333893	23.69093823	17.12082396	18.43611219	568.6694692
Vertebrae17	49027734	41563368	3611790	3852576	2049327	1700055	171549	177723	316.3532285	327.5564727	255.3468607	252.6809294	110.7004567	112.1971233	82.05630369	70.45066287	83.18675819	88.93445184	58.92382367	61.78532072	24.9019231	22.92857567	16.23547571	20.42687061	509.7003275
Vertebrae18	43832313	36145683	3908142	3778488	1921437	1557612	186102	177723	306.0300945	317.4192162	251.2629759	253.726129	105.3398908	107.8420578	74.91302556	67.92581929	79.98386597	86.21255864	57.10576104	61.26441849	23.07021254	21.51703251	11.02254316	16.51834945	487.3644881
Vertebrae19	42507990	35877114	3750705	2880171	1888362	1573929	177723	136710	292.9928091	302.5624494	245.4141334	235.7470768	99.08607721	101.2940935	70.2924489	57.6198423	77.21952394	82.1159374	61.3542044	55.46692023	22.30787523	21.05951781	17.48037552	14.35786997	532.3884744
Vertebrae20	40581702	35136234	2796822	2648646	1816038	1558494	132741	124803	298.0505829	305.3312127	248.1554467	254.1541556	100.8238755	101.5616946	79.3610346	84.0031602	75.8717249	80.37126026	54.65992905	57.4740704	22.7587062	21.41374889	14.74410146	19.42546975	536.9031593
Vertebrae21	37118088	31913406	2556036	2648646	1640520	1395324	121716	123480	301.1613586	308.9258539	248.6183076	258.3132168	102.2103041	102.9138301	75.07138298	90.4065935	78.10840234	83.62943469	54.55205756	56.88076465	22.14311766	20.1200282	10.66427467	17.47651011	499.268382
Vertebrae22	34265700	30413124	2213379	1676241	1527624	1344609	105399	79380	301.2950472	308.4030972	240.5548098	249.8023045	105.8278354	106.8056019	70.93334603	85.4234311	77.20493081	81.37024918	53.95528776	56.16198429	23.16184974	22.15120801	10.92852327	17.24008859	490.7313772
