Row	VertebralVolumes	CentrumVolumes	HaemalVolumes	NeuralVolumes	VertebralSAs	CentrumSAs	HaemalSAs	NeuralSAs	VertebralTMDs	CentrumTMDs	HaemalTMDs	NeuralTMDs	VertebralISs	CentrumISs	HaemalISs	NeuralISs	VertebralMTs	CentrumMTs	HaemalMTs	NeuralMTs	VertebralTSs	CentrumTSs	HaemalTSs	NeuralTSs	CentrumLength
Vertebrae1	110502252	46610613	56658798	7510671	4333266	1499841	2528694	325458	248.225680242238	257.937564567604	247.034984111426	194.358194170368	108.851114413114	112.435944348751	106.701189513404	82.4279104679013	94.7754066591188	124.491837796186	77.9459644465568	79.8088164717033	37.1373950688029	42.8247087349897	17.2337611260207	27.4549210273225	458.50145175443
Vertebrae2	106390368	46823616	52148691	7418061	4483206	1731807	2432115	322371	231.757565301773	236.36597618837	233.457045470249	190.721487559801	96.2675939425364	95.8070187822205	97.8725376901027	76.2641330984964	82.7916293479008	106.518215383273	67.754452947367	78.7281326369003	30.3373996846229	33.1303109654874	14.8539182007987	28.3751870443261	491.662360248395
Vertebrae3	102371094	51213330	44526888	6630876	4376043	1961568	2103129	312669	229.291098644739	234.354476399901	233.616416707983	161.139411166911	97.1443592586958	93.0306339959737	103.197122271696	48.8393639867357	80.1967369255235	99.8108484107766	66.5319826513604	62.8146881717879	27.7017042701841	29.7823225006175	13.949783032249	15.3150500345577	538.357022977843
Vertebrae4	104593734	57158892	42026418	5408424	4468212	2218230	1993761	257103	223.82501224659	230.68041765416	221.273036893802	171.203953985345	91.1290785759204	90.9302598905873	91.7030600244765	67.6572728213143	78.8470092631439	97.2045212232173	63.9184511513998	55.1189042726009	27.4929068445849	28.035137349033	12.9079860918652	13.0604154094048	612.741462927256
Vertebrae5	104352948	54732510	45008460	4611978	4518927	2181627	2118123	219177	222.197596296706	223.663889287432	226.343072476761	164.340556517084	92.6681499980998	89.5227002901413	97.0969072803728	60.5893688093569	78.2955809343057	95.1564371675382	65.771861320919	54.9023651639292	26.2685900597176	27.7907425476482	14.0174764224508	12.7006091754038	605.612886918526
Vertebrae6	102630402	57473766	41943069	3213567	4404267	2265858	1988469	151263	223.384818759755	228.462348761571	221.527588485425	156.81491882078	92.9974602270306	92.9786383020565	93.5807709807615	48.8374213008861	80.0067299986394	96.8865139697022	64.5838144354341	56.7892724033403	27.2618845346925	27.399624865221	13.8639413969621	16.6863609308043	622.562707064219
Vertebrae7	89155647	54417636	32626503	2018898	3772755	2119446	1552761	96138	220.821642391044	229.008741929275	212.387706030433	139.627487632822	92.2789470817356	95.9464981292133	85.1856098987457	29.7037384286253	79.2274433901369	96.9790874663826	60.4130595330893	46.2815406345515	29.6020795105451	29.4569432849188	11.2640818419152	7.43473499419248	627.872315477541
Vertebrae8	60585462	37155132	21309561	2120769	2762424	1646694	1014741	100989	200.028916569327	210.348601364364	187.403776491964	146.089492640599	76.3096025847445	81.2737853711694	65.3769772852732	36.5178446615113	68.37335812778	80.7338969105168	55.532664546579	47.6844755428097	19.4815275999483	18.0427640453546	8.86445336872631	8.10598584299679	619.242484544473
Vertebrae9	50416884	34525008	13474755	2417121	2293641	1540413	639891	114660	191.66564327754	206.173121579936	164.139103948031	137.900262484847	72.094620204288	77.1813124271936	47.1337576930882	28.9158169170256	67.9392962023388	78.4988361416993	52.6476429153768	51.1393937913038	20.6503930331904	17.8581196095553	13.2507550749273	14.0119974182883	607.318909061589
Vertebrae10	44063838	38173842	3648834	2241162	2005227	1725192	173754	106722	195.356494738816	200.118192709577	168.792849772962	157.498466148188	71.1966829417473	72.6758192470553	51.0801592718616	50.0272409724486	72.5083398887877	76.6595918972489	56.4301514057886	48.8266585024097	19.171792404044	17.9245660374123	12.3651051468808	8.50142659892016	652.567326359008
