Row	VertebralVolumes	CentrumVolumes	HaemalVolumes	NeuralVolumes	VertebralSAs	CentrumSAs	HaemalSAs	NeuralSAs	VertebralTMDs	CentrumTMDs	HaemalTMDs	NeuralTMDs	VertebralISs	CentrumISs	HaemalISs	NeuralISs	VertebralMTs	CentrumMTs	HaemalMTs	NeuralMTs	VertebralTSs	CentrumTSs	HaemalTSs	NeuralTSs	CentrumLength
Vertebrae1	126560826	57853467	59214834	10937241	5114718	1954953	2732436	499212	625.6128088	657.0424703	608.7749711	543.1136235	200.3232954	215.5224056	182.618812	167.4984031	92.12464546	123.6041681	71.65929532	73.55046451	47.31541322	59.72838038	16.27978255	24.88784603	376.3798505
Vertebrae2	106955289	56927367	42146811	7455105	4441311	2076669	2000376	346626	616.0529918	679.2743278	545.9571127	535.0973714	211.0375275	236.1543119	147.1203842	154.9057885	83.69374594	110.7046576	60.96266969	67.54162295	41.76591115	48.15371361	13.71031867	19.05007666	458.3751376
Vertebrae3	91924686	47592279	32506110	14030415	3826998	1723428	1547469	661059	599.5400454	660.2361379	538.6884529	524.4190986	205.1837917	234.69378	142.8576443	137.9487111	78.91048717	104.4237045	57.98394309	64.8223875	37.46327595	43.36596783	10.99066694	15.86428488	357.4331792
Vertebrae4	114086259	73060029	33747084	7279146	4893777	2940588	1607004	346185	589.9423584	622.3896927	537.2825636	508.4096267	183.5640044	197.0174997	140.2436178	131.609779	77.20326008	92.17955093	57.97775391	56.65449895	33.09384105	36.26981103	11.35502592	13.24002421	628.1026009
Vertebrae5	105973623	68160960	32876550	5269509	4429845	2631888	1563345	250488	607.0022649	648.9033625	539.3293751	479.4860856	194.8424417	206.7528677	144.6058356	118.5639183	79.22637842	95.64105239	58.8223408	54.13371108	30.8401504	30.95873095	11.96306169	13.98008989	500.07822
Vertebrae6	120596742	84673323	31255875	4667544	4909653	3199014	1488375	222264	610.5126821	650.5113763	527.3011238	442.121707	203.2883811	214.1729384	137.407203	74.24018752	83.49269467	101.3990664	55.2676473	49.02528966	37.22440472	36.54034846	9.695130593	8.448890749	540.2482788
Vertebrae7	109187190	75375279	28134918	5676993	4274613	2664963	1339758	269892	618.7700531	664.6807652	523.5932905	480.890312	206.6297386	217.7232949	131.0040371	122.0870549	92.21647773	116.2929155	56.2021862	55.40109283	50.14153415	51.67775993	9.320965447	12.95716485	558.022798
Vertebrae8	89257518	63104454	21698523	4436019	3850371	2604987	1033263	211239	578.2454636	611.4908463	504.1931621	468.4999214	181.3297012	191.9377337	120.8003216	106.7403024	74.4785398	87.11724009	53.998889	50.8073068	25.39767826	23.42618713	9.692610499	9.873308899	526.567478
Vertebrae9	83191563	68401746	10168578	4602717	3586653	2882817	484218	219177	592.3181969	621.9960135	460.4421194	443.5191577	185.4680746	187.0484808	96.96441	84.79505105	75.58130317	84.87038009	49.16044256	48.99211852	25.82367766	22.9041234	11.30591446	10.92924338	541.0419449
Vertebrae10	68151699	64956654	1083537	2111508	2989980	2839158	51597	100548	600.4988157	608.4766049	456.7654568	428.8347351	192.0282554	192.4241275	91.7112167	69.49928064	78.53554601	80.86907242	58.39055156	45.12319466	21.41244429	20.24042982	15.07977448	6.681767351	556.5317704
Vertebrae11	59409315	54713988	2509731	2278206	2498706	2279970	116865	108486	598.3752777	608.5211277	504.7134487	454.1721255	195.9400869	197.5254888	147.7611606	89.88248581	83.64555437	87.03819513	63.41795789	50.69848429	26.42817939	25.45937229	20.87453833	8.705309312	492.6690324
Vertebrae12	73958346	64975176	4713849	4121145	2981160	2556036	223146	196245	609.3622839	626.6955791	495.0519411	471.627424	193.3539994	195.7190777	121.3202252	103.2444116	87.92384655	94.1786216	57.946668	55.48666561	34.23042302	33.64627741	15.57281933	13.21469563	463.4556561
Vertebrae13	93582405	83719440	5223204	4750893	3910788	3444210	247401	226233	608.5002719	622.326962	499.2704313	482.6269271	193.776767	196.2571983	126.446278	107.2352412	84.18685618	89.27172719	55.7194281	54.30132913	25.69455137	23.80142973	15.76893452	11.77153964	589.7075208
Vertebrae14	65938320	56121660	5112072	4704588	2873115	2406096	243432	224028	601.9703946	622.1241628	488.5531165	484.7942183	193.4612037	197.6666009	114.9051042	107.827368	76.93638859	82.66911219	53.13384627	54.2202404	21.09437332	18.85664958	11.60949101	11.38649418	479.3184787
Vertebrae15	80311392	68318397	5741820	6251175	3306618	2743020	272538	293706	616.7442594	635.9269126	487.3974436	525.9066195	201.6346278	205.2329601	113.9492686	149.9593114	86.11811842	92.97881812	56.78319079	61.63026043	30.27017653	29.07233405	16.6470757	16.78421538	511.9288647
Vertebrae16	84830760	72383976	6927228	5593644	3618405	3036726	328986	266364	609.4104029	629.8503456	489.4371536	492.1775966	202.1546891	206.9404203	116.2479552	110.3790329	82.06981107	88.47947955	56.96034522	57.21646702	27.1355922	25.81559447	15.85084695	13.36455631	553.7227447
Vertebrae17	93536100	75115971	14215635	4223016	3800979	3043341	639009	201096	607.3650357	619.8980905	582.5315053	467.3558213	193.8284651	196.112836	185.1314353	91.56593596	87.57857871	92.13470512	79.24229198	54.98676605	31.00510536	30.08178351	30.93772946	12.60540908	508.8622413
Vertebrae18	55677132	48629511	3093174	3954447	2311722	1976562	147294	188307	604.5603763	626.0928141	450.0741163	460.6062311	191.8246378	192.994718	88.780241	93.93835399	83.3998116	89.86256143	51.88103922	54.61285889	29.15765976	27.73883196	10.35670721	12.06871802	375.0198019
Vertebrae19	58575825	52500609	3093174	2982042	2433879	2144583	147294	142002	604.9132482	624.1964661	445.7467496	430.5189883	200.5180276	201.5728331	74.46133126	74.11391673	85.02331073	91.94199416	48.07481154	48.23542498	30.1461467	27.5988733	8.29818379	9.296717386	492.1814075
Vertebrae20	61576389	54973296	3213567	3222828	2504439	2190888	153027	153468	618.855566	640.3460531	450.6293952	426.9032066	202.3216878	201.4864316	104.9419587	66.43550875	85.91067396	92.73661286	52.06241081	49.72298398	32.0658298	30.25486971	14.71986564	8.744582157	392.9832728
Vertebrae21	76857039	72643284	2676429	1713285	3042900	2842245	127449	81585	635.9450063	648.5836712	424.5501365	412.3992202	210.249885	208.8463037	69.92210399	58.0219551	94.38095064	99.03788022	53.59471704	45.57515685	32.56508164	30.43901886	15.72322488	7.036048723	545.0025523
Vertebrae22	58825872	55954962	1222452	1602153	2429910	2293200	58212	76293	597.320308	607.0466539	397.7868941	414.9912206	189.4500644	188.8352197	44.12425891	55.53405454	85.76046029	89.93071613	44.18512649	44.42895965	30.19811479	28.40846282	5.772372385	9.119164347	491.2263217
Vertebrae23	37794141	33682257	1592892	2444904	1719459	1524096	75852	116424	582.9619879	603.9071826	401.3434664	417.033143	197.6369839	198.5437174	56.12663422	54.43375678	66.95650998	71.74375291	44.89683547	43.87854596	19.70997249	18.0980447	9.55891502	5.271457707	471.5764898
Vertebrae24	30496473	25402923	2352294	2982042	1414287	1172619	112014	141120	538.8211791	557.1808166	440.719106	456.6551685	154.6763813	158.9957302	80.86280496	90.9668588	66.56839124	70.99887661	51.57628731	51.52232087	17.69626655	16.56190805	10.22488184	14.33652975	465.6506669
