Row	VertebralVolumes	CentrumVolumes	HaemalVolumes	NeuralVolumes	VertebralSAs	CentrumSAs	HaemalSAs	NeuralSAs	VertebralTMDs	CentrumTMDs	HaemalTMDs	NeuralTMDs	VertebralISs	CentrumISs	HaemalISs	NeuralISs	VertebralMTs	CentrumMTs	HaemalMTs	NeuralMTs	VertebralTSs	CentrumTSs	HaemalTSs	NeuralTSs	CentrumLength
Vertebrae1	124088139	49583394	64058337	10955763	5040189	1707993	2866500	514647	531.207022417827	564.277189864343	518.612656781836	454.981089082848	195.573224449696	221.623690391694	175.802259670601	144.577098168862	89.7246581321424	118.215560642428	76.2270081348866	68.0028848086912	37.1994065693174	47.2923629897617	16.6730936737155	20.0235548316081	484.181201781664
Vertebrae2	108390744	48999951	51046632	8344161	4767651	1947897	2422413	397341	478.706467436806	504.580547494465	465.550455820424	407.248285910078	154.188362617544	164.851065723687	144.392609490451	107.859676020499	72.5799177841017	95.4159177279549	59.9354690859596	54.886630348607	27.8445162460434	31.3856179782782	13.0081958403138	11.0781157922079	579.218672201948
Vertebrae3	105473529	51852339	46869921	7084665	4660488	2111508	2228814	337365	470.870048399866	490.40803963158	461.615165288268	385.020904770795	147.12345428128	151.447179297216	143.863173745359	87.4051902622524	72.4558849238718	91.0321522431903	60.7979243972868	52.7345582148922	25.0901952753125	26.9327700205716	12.5170140047061	11.1158865631445	610.47423691107
Vertebrae4	108650052	51778251	50240925	6584571	4766769	2061675	2391543	312669	476.226958244045	498.731897511373	463.223646888411	399.220074311462	148.208742920474	153.233665651139	143.8603634049	92.973306754776	73.0092720976977	94.5712461499704	59.5000594002263	54.1533376456152	26.2984555526811	27.0796487433916	12.531228228931	11.2887883296155	631.454988492151
Vertebrae5	104538168	54176850	44841762	5825169	4627854	2232342	2134440	276948	472.471977307034	493.686093804462	457.64760596883	385.781578222812	147.033129620703	150.992855575989	142.742674842534	80.785639053976	72.5602973094994	90.5516104854068	59.7426700956991	51.5394694800578	24.9304393329695	25.6344544051914	12.0459110618506	11.3244664958297	684.75018051156
Vertebrae6	103862115	58205385	40720617	5223204	4554207	2382282	1938195	248724	466.496662499347	491.945216116311	441.003157080589	379.093424420296	144.022473341545	149.911347757392	132.622822758105	76.248659402026	72.3309958013681	91.6421949516809	56.3412382630432	47.1786795585489	26.9614420236972	26.3831824161142	11.0009631224567	8.7652695197516	706.33971284845
Vertebrae7	102584097	55399302	42220899	5139855	4536126	2289672	2010519	244755	459.592210102833	488.878523357058	431.288536340966	375.136919669816	138.917323231312	148.370187312336	121.087776364303	70.2499029508637	69.5954342393115	88.3720255982065	54.7079990221311	49.5955702249755	25.1187419026145	25.1252189748683	9.74230825673694	9.85697189273456	704.707538839086
Vertebrae8	91007847	54454680	32691330	3815532	3974733	2234547	1556730	181692	458.987734339697	486.39987104841	423.861731642769	369.656956527562	136.426999612041	146.248601191781	109.971609971401	75.876939809898	73.5646412992717	92.2292306147581	55.0641486149862	48.8504307142446	28.143621381222	27.7061560907519	9.04827131458557	9.48307409478802	684.123408838378
Vertebrae9	65215962	43035867	17586639	4593456	2965725	1912617	835695	218736	436.306057334495	464.712881482729	383.574145940555	372.054823302731	121.150709336626	128.388124238825	82.5026491484201	74.7360327779613	67.4879478419975	79.496558541498	52.5943444475576	49.915123042248	20.3832745274105	17.2403753267529	12.0332778466072	11.4371777438466	725.729576424903
Vertebrae10	56510622	42758037	9464742	4287843	2514141	1862784	450261	204183	437.082268839518	456.928204418517	373.566918576713	379.380332339194	125.509423224456	129.332504870196	90.1129270274643	82.1980211232446	70.5589717266252	81.1336650185511	48.8227082745834	54.0569006675849	23.9562817871132	21.402404290382	13.1339167787279	12.3233602511324	722.351964297233
Vertebrae11	44313885	37377396	3019086	3963708	1956276	1626408	143766	188748	447.424109968591	457.888269100738	372.79871711291	404.914651977539	121.046057157864	122.45462655696	85.7043871173192	99.216053482641	77.6777682598937	84.2746407132072	52.8360208252381	54.4581359186881	23.0217629017969	20.8786539811614	13.6795402426457	10.2528743649953	632.623805374293
Vertebrae12	50037183	41637456	3639573	4954635	2246013	1849995	169785	235935	454.54592577515	464.803645479739	428.02595593914	385.351691241512	137.800859136715	140.744055188797	124.265686790116	91.5838231701661	74.8864085313911	79.9653172776468	62.8713034067777	52.3221624680391	22.2267625734652	20.7048081454482	20.9461781797717	13.1071041704466	688.035049795505
Vertebrae13	48675816	41702283	907578	6065955	2159577	1828386	42336	288855	467.340012807768	477.546625374587	422.237234604193	403.919701167402	140.464629026434	144.016498840349	110.416496810648	94.3540989597083	78.3259459162008	82.8723592658917	67.5888892998566	56.57376546294	21.9437583438075	21.1051406368823	17.0553414227714	9.82164176081426	705.214551906731
Vertebrae14	46934748	41637456	1092798	4297104	2124297	1872927	52038	204183	464.555956980042	474.095953086066	396.437643205028	387.682701654369	135.737735413213	138.158714935196	88.1429570950742	82.1696953905896	76.605923107179	79.8189215830755	61.6610771090754	57.6153915616389	19.5928808413703	18.426085859908	14.6110289836099	15.712369817245	650.889847376843
Vertebrae15	43878618	38044188	1278018	4593456	1986264	1711080	60417	217854	473.019740549933	480.137463374568	455.238697838825	418.241091060023	140.981923369308	143.134852879276	121.00408493346	112.826308026302	74.8728544244947	77.5179390076523	72.0231610715389	59.2209953746964	18.1709733036811	17.6769635710182	15.1075716288101	13.2155345161289	602.148742755708
Vertebrae16	41554107	34099002	2722734	4834242	1883070	1539090	118629	230202	462.594049005667	467.014869958583	505.38745589774	405.820737717201	138.158189938033	139.231893385416	158.386066013127	95.1510684500007	73.9592673768487	76.5287916518938	83.6341529963233	55.3096664276349	21.4905825718333	21.2864818065146	19.7649937629138	10.7757619004916	625.168977944381
Vertebrae17	40868793	29579634	7658847	3667356	1813392	1365777	275625	174636	476.794961793735	452.65429806467	607.420481422876	397.012983520508	162.058611131822	130.04442339259	220.002659004328	94.3695808751271	77.7194269316794	71.1788756050565	123.721495881055	52.710762805969	30.0456425579675	17.2747454762991	36.7236106703714	9.91610241717648	591.536243230872
Vertebrae18	44693586	29023974	11474379	4213755	1933785	1322559	411453	200655	479.531061716433	454.323910005668	581.267680898154	375.887369798463	163.140670482321	125.350187902303	213.46991847028	82.3239092866435	83.063512446838	73.6119013103451	125.204343676393	51.3203569263939	37.7099864390775	17.6713922088533	50.1421132737275	8.64198740042164	595.841317629569
Vertebrae19	37266264	28449792	5630688	3222828	1716372	1300068	264600	153468	444.892954479969	449.067893157005	456.351752010546	387.41041149271	125.414368536272	124.215407828213	138.830600265051	92.049111156002	71.3035317630972	75.9965458890817	66.2075137970842	50.7122919781264	22.3688039501909	22.6787695111097	17.0850770323216	11.4537356136919	558.317048075116
Vertebrae20	34913970	27458865	3898881	3574746	1636992	1281987	185661	170226	422.71993152121	435.739111376459	379.893443056084	368.866086043126	107.963629870414	111.429950133895	76.2054871610312	77.6165380403104	64.0206675707317	69.1050425860352	49.455991908994	50.9594080280572	16.8101556228993	16.2189117817382	8.60267467126759	8.59568665129823	602.57431475143
Vertebrae21	30329775	24411996	3148740	2769039	1423107	1141308	149940	131859	418.212951035827	429.382244552867	387.967083525534	354.137155860518	107.856969519976	110.462007853068	91.688872362548	63.9198265113149	63.2736857936398	67.6703857105824	51.8490881883779	48.7023013720986	16.3284419242612	15.9414277469035	8.55164305509715	9.01007468170129	538.830631508496
Vertebrae22	27060642	21948570	3232089	1917027	1275372	1031940	153909	91287	412.582067265004	422.505155424557	377.420068460109	357.369247664742	101.594216896697	105.124046031106	72.3735467122583	65.3272063154737	61.6122102958338	65.7504064524693	48.4438169081046	51.0243911044203	15.6860178499709	15.3382726452463	8.21289882748302	9.66654544004254	548.204488920657
Vertebrae23	29468502	24967656	2176335	2324511	1377684	1163358	103635	110691	415.85553674654	427.335597674995	359.506138180477	345.305195710323	109.086877648021	111.671172580687	65.1639655212259	60.04703042239	62.6415998474208	67.1798627141983	46.1155252998526	46.5045002398803	17.2188978954965	16.3936903439282	7.33540755485891	7.58514551454728	581.419098990359
Vertebrae24	24856524	20513115	2722734	1620675	1170855	964026	129654	77175	416.422767654624	428.398946009541	362.849332524514	354.8419383524	117.359618368483	122.056469443919	71.4304972904217	61.1151224160563	61.1694642684686	64.8026419046659	48.1000867317723	49.1411137497581	16.0041058011199	15.814239122631	8.27173735972744	8.5672915679008	554.14111928108
Vertebrae25	25551099	20513115	3000564	2037420	1197756	957852	142884	97020	418.213079672404	424.51271039003	398.116593404134	384.383895633212	115.69544408815	118.534101301035	106.855349501396	86.8271648656693	60.9423793546111	64.384906317978	50.0870138891647	50.3129628933966	16.0723346952757	16.2629638579963	8.63266067758127	10.1352433123247	516.366271968629
Vertebrae26	28783188	22985802	3324699	2361555	1325205	1050903	157878	111132	447.96801402866	453.564405937004	428.55800106429	425.74546927562	136.719070755515	140.420902902195	115.82603160135	123.245252916371	68.8579656122283	70.6527269277213	61.5302809284284	65.811573189497	19.057603370494	19.2742937549778	13.7243699363034	20.2058946346663	482.238396139507
Vertebrae27	42878430	29774115	10326015	2713473	1930257	1314180	484218	128772	456.904808718668	467.006636621474	441.542885422286	406.825491583398	141.466491761899	146.52688471504	131.130666500363	102.689939497403	76.1350163409868	79.2837925366578	70.958210511671	66.6377250995111	21.6295032364018	22.4896107476788	17.8595032686315	19.3721035689775	456.675191000192
Vertebrae28	40924359	30561300	9251739	1120581	1766205	1276254	438354	53361	455.494526775912	476.229141105069	394.335480437957	387.251283503761	148.948899835545	156.652928970646	101.760894695216	91.69423472284	82.6923912497613	92.6959080008641	61.5191606741096	52.1575848779371	35.9814631197064	38.039453172935	15.6948567103942	8.58909952203423	409.645426302651
