Row	VertebralVolumes	CentrumVolumes	HaemalVolumes	NeuralVolumes	VertebralSAs	CentrumSAs	HaemalSAs	NeuralSAs	VertebralTMDs	CentrumTMDs	HaemalTMDs	NeuralTMDs	VertebralISs	CentrumISs	HaemalISs	NeuralISs	VertebralMTs	CentrumMTs	HaemalMTs	NeuralMTs	VertebralTSs	CentrumTSs	HaemalTSs	NeuralTSs	CentrumLength
Vertebrae11	78116535	57288546	14197113	6862401	3116988	2179863	638568	320607	444.9617969	458.9131864	424.1427845	370.9655977	0	0	0	0	93.25894908	102.057942	75.38948531	73.70310522	25.80199213	23.77860031	19.85942769	17.91501667	558.3439948
Vertebrae12	75727197	64289862	5454729	6149304	2625273	2096955	254457	288414	487.1076692	506.5468175	378.2729398	376.6223985	0	0	0	0	109.8603333	119.9742268	70.94388147	68.58651301	39.41538536	37.07204169	16.38050944	14.61973801	518.1094608
Vertebrae13	69781635	57390417	6871662	5760342	2850624	2279970	321489	265041	438.6126951	447.1176266	401.2427039	394.5780359	0	0	0	0	91.74270087	97.75200936	70.95551102	70.93381128	23.8138566	22.09577347	15.63870544	18.30565052	584.4314382
Vertebrae14	70235424	56325402	6686442	7260624	2887227	2267622	302085	328545	432.1208802	435.9003812	423.5917886	411.0977922	0	0	0	0	89.75799707	95.1086677	74.66275368	71.8175604	22.28464586	21.12778943	16.13134689	17.40359555	580.8789588
Vertebrae15	68040567	53704539	7436583	6964272	2717883	2083284	337806	303408	446.7755922	453.3573852	411.4414496	432.5428204	0	0	0	0	93.95643941	98.74590421	74.42419016	85.7637179	22.64615683	21.03634205	16.50878855	24.26043911	542.1065515
Vertebrae16	64354689	52398738	6593832	5436207	2613807	2088135	293265	242550	433.6410609	436.4313214	419.0515299	424.1165077	0	0	0	0	92.0444903	96.47243927	75.68907094	78.21270278	23.69199085	23.05138759	17.74200932	20.52089299	568.9936158
Vertebrae17	57538593	47620062	5612166	4306365	2400363	1955835	257985	190953	427.3380468	432.5662337	394.3323602	412.5382805	0	0	0	0	89.86140682	94.31011609	70.75716873	76.88665633	21.2734361	19.86483134	16.84238455	18.77591294	526.0964456
Vertebrae18	56223531	47008836	4473063	4630500	2355381	1924965	213003	213003	421.9174685	431.9626261	355.708404	386.2976486	0	0	0	0	87.02832867	92.55036967	59.5582575	72.15905516	22.29223992	20.09046433	11.33625441	19.37346722	533.9353451
Vertebrae19	50759541	42582078	3945186	4361931	2189565	1806336	187866	202419	414.7146289	425.5243608	362.825949	352.9644357	0	0	0	0	86.10444202	91.48473051	60.58438365	69.53523093	22.53550633	20.61127235	11.88111408	19.23128434	528.0118686
Vertebrae20	51194808	41943069	4584195	4704588	2156931	1728279	214767	216972	415.3894493	426.8989842	365.1653137	360.3697467	0	0	0	0	87.92843024	93.4272635	67.87580725	69.98233784	22.74477588	20.79654505	18.44359493	18.57028912	523.2251413
Vertebrae21	51204069	43397046	4037796	3732183	1974798	1604799	191835	177723	439.0632471	456.2037898	361.2151604	325.7939871	0	0	0	0	94.58049005	103.3365465	62.73674462	59.2969589	30.29394	27.12530351	14.61735187	12.6934346	477.3023392
Vertebrae22	44443539	37784880	3315438	3371004	1949220	1632582	157878	160083	391.6682465	404.5659815	332.5800998	304.7940448	0	0	0	0	79.75691967	85.43924653	58.8655132	55.98052007	22.01321564	20.22972074	10.91391046	13.27803456	505.8081736
Vertebrae23	41415192	34395354	2787561	4010013	1821771	1489257	132741	190071	396.787139	411.5296879	313.0486355	332.0739465	0	0	0	0	78.53441041	84.85850906	52.65405895	59.37921234	21.64276496	19.38463083	9.00913437	14.81862507	470.3106683
Vertebrae24	41470758	35126973	2685690	3482136	1809423	1510425	127008	163611	398.2450716	411.769312	338.8971686	313.7411933	0	0	0	0	81.39024691	87.41517326	60.80396243	58.2953847	22.59624773	20.12827322	15.98810033	16.92427751	490.8306697
Vertebrae25	42193116	32774679	5019462	4398975	1837206	1402821	227997	206388	402.3625053	415.8082823	372.9202038	335.7796059	0	0	0	0	83.9089427	88.93719682	77.55563862	64.01704858	21.66253723	20.44758736	16.79609234	18.81046222	462.494414
