Row	VertebralVolumes	CentrumVolumes	HaemalVolumes	NeuralVolumes	VertebralSAs	CentrumSAs	HaemalSAs	NeuralSAs	VertebralTMDs	CentrumTMDs	HaemalTMDs	NeuralTMDs	VertebralISs	CentrumISs	HaemalISs	NeuralISs	VertebralMTs	CentrumMTs	HaemalMTs	NeuralMTs	VertebralTSs	CentrumTSs	HaemalTSs	NeuralTSs	CentrumLength
Vertebrae1	53621190	20198241	29514807	4065579	2347002	788508	1379007	192276	187.7922353	184.3060398	196.4295549	140.6477296	109.2195255	103.5729425	115.2651796	69.78735715	78.09421458	100.8206058	69.17292851	60.39072548	28.2679132	35.09689304	15.98108761	17.31978919	365.2076725
Vertebrae2	57232980	22837626	31996755	2593080	2556918	947268	1495431	123480	174.9227591	167.9747915	183.9119401	120.1625326	95.85453336	81.79822355	105.1352938	60.26931689	74.16279971	88.33756285	68.53503474	50.39166106	22.27012432	25.92184808	15.34680955	8.843146453	464.880325
Vertebrae3	53343360	23458113	27319950	2685690	2434320	1016946	1295658	127890	164.3648001	158.7595352	172.9131901	124.6995274	88.94948201	74.80851505	99.72542979	68.45732549	68.81450046	83.39619648	61.51098271	49.90613929	20.81451982	22.83812074	13.64827647	8.609019262	447.1530898
Vertebrae4	56890323	25532577	28718361	2796822	2592198	1111320	1355193	133182	166.7307284	163.4479898	173.4331048	125.2413941	88.49177493	80.57444631	95.85909081	60.42582817	70.93196696	81.72560424	65.35682107	51.9883474	20.45281388	22.81914376	15.21008069	8.563889017	505.3497473
Vertebrae5	54000891	23884119	28246050	1861461	2490327	1060164	1341081	88641	157.6164802	151.3791681	166.919322	96.89449208	83.23162471	71.37379213	92.2434834	31.52119709	67.74553713	78.75920262	62.31385583	45.31949145	19.16808848	21.42661133	13.32571062	6.759788308	486.930238
Vertebrae6	53667495	25004700	26477199	2343033	2433879	1075158	1254645	111573	155.5595526	154.469105	160.9509371	103.1417746	80.05427326	72.71568328	87.2795985	40.09409411	68.29012373	81.69763001	60.57950989	46.90693222	21.75209671	24.5681764	13.28445468	7.799628861	521.5531626
Vertebrae7	47740455	24152688	21772611	1815156	2160459	1040760	1033263	86436	152.3038755	152.2164072	157.144189	95.40867217	77.61963678	71.47248505	84.6734942	31.73234803	68.24169234	82.18111893	58.55052802	48.29169584	21.87227142	23.81156884	11.91165769	10.09801368	496.9673988
Vertebrae8	43739703	23235849	19003572	1500282	1991556	1017387	903609	71442	149.132971	152.5884375	148.9920548	97.40083723	72.72801413	71.65705585	74.86280114	29.51104328	68.59809554	81.2763801	58.97953922	47.91420125	21.62540502	22.43991062	13.83948925	8.249948089	495.2668838
Vertebrae9	38090493	22402359	14160069	1509543	1760472	1013418	674289	71883	148.0958207	154.7449882	143.1933542	95.85513459	71.17896437	71.4793302	71.19971798	29.55896896	65.95614515	76.90464266	55.41521164	46.88009184	17.87196667	16.73341251	9.924704482	7.823975243	528.0922122
Vertebrae10	23282154	21355866	1065015	907578	1065456	974169	50715	43218	154.6570541	158.1313756	138.2847745	89.36405019	74.25673397	74.35001626	71.47691346	27.60624829	72.57847665	75.88460058	55.52408527	45.48515435	17.96622674	16.16435887	15.74034595	6.883968925	518.2527859
Vertebrae11	23597028	20114892	2528253	1000188	1091916	926541	120393	47628	157.9167057	162.0285291	152.4154315	87.9646437	75.98065492	75.93204746	75.38785055	26.74428731	69.21115168	73.85876549	55.99567346	44.41880203	17.72702686	15.76207378	14.55820618	6.216106467	521.1915653
Vertebrae12	23069151	18660915	3046869	1444716	1071630	867006	145089	68796	156.5371695	164.9302376	133.4808568	94.21719205	77.46034658	79.50614094	59.28351549	34.47633443	68.57957039	74.19431508	55.94334179	47.40179847	16.80077252	14.03279703	15.05143735	8.058769454	504.5484634
Vertebrae13	23976729	19772235	2769039	1592892	1119699	919485	131859	75852	156.54362	162.8201909	141.4596317	102.1232214	78.12216982	79.83773405	66.36223505	40.99931983	67.98330526	73.50079908	52.99088064	48.3654859	17.48217335	15.52763114	10.68031256	11.07755815	512.4070018
Vertebrae14	23513679	19401795	2593080	1602153	1100295	904491	123480	76293	154.221073	162.5651607	123.2203898	101.0470602	74.07657313	75.94014274	52.71839006	34.93917168	67.2856211	73.88842291	47.36127694	46.7413122	17.70955917	14.84041441	7.510425851	7.754384424	496.6678293
Vertebrae15	23911902	19262880	2491209	2222640	1119699	898317	118629	105840	152.3243161	159.9718759	127.4732535	113.208685	71.22364222	73.88423374	51.98654152	40.08528483	66.86009909	73.53743725	48.15426103	49.27763717	18.15722697	16.05877474	8.476068663	8.472323633	494.5921083
