Row	VertebralVolumes	CentrumVolumes	HaemalVolumes	NeuralVolumes	VertebralSAs	CentrumSAs	HaemalSAs	NeuralSAs	VertebralTMDs	CentrumTMDs	HaemalTMDs	NeuralTMDs	VertebralISs	CentrumISs	HaemalISs	NeuralISs	VertebralMTs	CentrumMTs	HaemalMTs	NeuralMTs	VertebralTSs	CentrumTSs	HaemalTSs	NeuralTSs	CentrumLength
Vertebrae1	124764192	46434654	66151323	12946878	5196744	1709316	2939706	589617	266.0293981	261.4224853	277.6244008	221.8632411	117.3559049	110.8812801	123.4382919	92.98517169	85.88932765	104.4342922	77.66257854	77.65500506	25.99791699	27.28023691	20.28451147	22.38745929	473.4226776
Vertebrae2	105936579	47008836	52787700	6140043	4642848	1875132	2482389	287532	235.2248798	236.6313728	239.1230196	190.9431971	95.8911319	91.75074396	100.151143	76.67746295	74.81204164	93.44927196	63.9514554	62.08198467	24.86078297	25.9507373	15.40344272	20.02938457	558.6146159
Vertebrae3	100500372	51231852	42591339	7001316	4392360	2071818	2014047	321930	231.3475379	239.8328571	228.2434268	185.9322868	91.40082263	90.25264572	93.82482587	66.19077635	73.56518094	93.59364118	57.96886374	66.59903144	26.32416322	25.86523818	12.89064222	20.77634768	591.4114203
Vertebrae4	102787839	55871613	40831749	6084477	4427640	2201472	1938636	289737	227.3074683	236.4590194	222.5603931	175.128696	86.74553262	88.3450663	85.70923263	50.24868865	76.95946643	97.64050175	59.44627859	58.98104283	29.13943152	29.64752609	12.12073652	13.36695839	621.7911954
Vertebrae5	110530035	59122224	45138114	6269697	4813074	2398599	2122974	296352	230.4830963	236.7339998	229.2040271	180.7466337	88.36727551	87.14937901	91.58556866	53.07840313	78.1777209	93.82662584	65.68732818	58.80004966	24.27865655	23.19911221	15.44492204	15.22747059	648.9821607
Vertebrae6	105390180	61085556	39035115	5269509	4543623	2462985	1832355	250929	235.0134622	241.0144296	232.8869775	181.2010762	90.22089503	88.93557246	92.91269635	61.90534187	77.58506811	93.07634791	62.4812276	58.12228956	26.01583864	25.19815031	15.21137417	14.50185651	666.8409959
Vertebrae7	91600551	57862728	30857652	2880171	3967236	2361114	1468971	137151	227.9793722	236.5720404	218.4855328	157.0677392	89.12850043	90.91181321	85.2546772	35.80777927	75.91486497	91.70307217	57.76147717	51.31132367	27.56109099	27.42702656	10.61003089	11.12084396	685.4245893
Vertebrae8	75180798	50676192	21800394	2667168	3356892	2190888	1037232	127008	218.3294241	228.6980766	202.8334829	149.1270314	82.82822442	84.7156345	75.9811145	31.12528105	71.90272514	83.52696151	56.38513881	46.7928229	23.59859684	22.51579406	12.35288901	8.404824537	673.2933926
Vertebrae9	67466385	46082736	18475695	2843127	3005856	2036097	834372	134946	222.9783337	230.1456392	213.738305	168.0288482	88.23165006	86.09974468	94.20735129	49.25058089	75.08456854	81.8117749	66.25382566	54.6356207	24.43846747	20.39798114	27.79593744	13.31972473	684.8787579
Vertebrae10	54732510	47805282	5130594	1963332	2428146	2107539	239904	93492	228.010606	232.976841	209.1237784	150.0207444	87.46672241	88.06674045	79.01680113	33.56092376	79.37784377	82.07346769	73.81613605	49.23299538	20.48285439	19.16079275	21.19562187	8.535754627	676.7027982
Vertebrae11	62104266	53269272	6325263	2546775	2757573	2358468	284004	121275	229.4783877	233.8837322	213.3398179	176.0084577	86.50641566	86.61720273	87.90493946	51.34947554	79.79986729	82.0635181	77.50441221	52.32863498	20.28945396	18.91619413	23.29344691	8.550781015	696.1103755
Vertebrae12	63743463	53491536	7306929	3000564	2794176	2325834	332073	142884	232.6624698	239.654981	209.5853711	163.1977656	90.16486334	91.49393624	78.64618893	39.14819523	79.84093892	83.25675322	72.89822537	53.37099219	20.12184732	18.36118734	22.2235199	9.350371429	661.1763027
Vertebrae13	62372835	51102198	7010577	4297104	2742579	2215143	326781	204624	236.4915809	244.7815992	200.6431648	195.9372149	91.83605325	92.87522386	78.60685918	72.59610756	81.01062075	86.34404442	65.37622303	58.83712799	22.19422907	21.01357787	16.65969022	12.32492372	642.952599
Vertebrae14	65975364	53278533	7936677	4769415	2931768	2333772	373086	227115	232.8101316	238.6801418	210.6697193	203.9170086	89.11362733	89.91975201	86.84416843	70.57619508	79.23153313	83.73811784	66.30212227	61.82116405	20.10207574	19.54658286	14.77743159	12.14652219	678.8534289
Vertebrae15	62002395	49074039	7658847	5269509	2787561	2177658	360738	250488	236.8007347	244.1177447	207.4457321	211.3240232	92.17541307	94.38385711	79.51232465	73.76012082	78.60022739	82.69010406	68.37249383	62.49191341	20.64615019	20.51982096	15.40587657	14.20705052	630.5526528
Vertebrae16	60539157	47694150	7019838	5825169	2713914	2108421	332514	275184	241.1536002	245.7666684	215.3731162	234.4513834	93.48433486	94.96103063	79.12966773	91.927286	78.61142811	82.75515594	65.49226442	67.03268365	19.63358877	19.18527059	15.33578119	15.00149086	634.7091701
Vertebrae17	61400430	49324086	5704776	6482700	2733759	2175894	271215	297675	239.7403895	246.5711998	191.5827784	229.1647662	91.7608769	92.79992281	60.34681498	92.87674331	79.3496258	82.92517725	61.51183337	74.42325778	19.42718444	18.48240723	14.71844776	18.42469289	616.781912
Vertebrae18	59251878	48027546	5167638	6038172	2663640	2136645	245637	283563	235.8933025	241.9197327	201.630833	217.5885763	90.38690818	91.84721929	75.19474014	81.18049923	78.10784754	81.72121378	61.84857272	69.88451909	19.35780462	18.80455225	15.20474181	15.80295102	622.5975616
