Row	VertebralVolumes	CentrumVolumes	HaemalVolumes	NeuralVolumes	VertebralSAs	CentrumSAs	HaemalSAs	NeuralSAs	VertebralTMDs	CentrumTMDs	HaemalTMDs	NeuralTMDs	VertebralISs	CentrumISs	HaemalISs	NeuralISs	VertebralMTs	CentrumMTs	HaemalMTs	NeuralMTs	VertebralTSs	CentrumTSs	HaemalTSs	NeuralTSs	CentrumLength
Vertebrae1	124690104	49972356	66679200	8371944	5247018	1937754	2950290	380583	493.4889358	476.6585739	515.356335	415.3172666	180.0422114	174.171045	184.4111999	143.0236027	86.31140541	99.75543732	79.45882606	73.32049561	27.39517686	35.97395533	15.72759513	24.15419219	533.1569735
Vertebrae2	134830899	58159080	65716056	11446596	5834871	2352735	2976750	530523	476.2463128	472.2343381	492.2499379	399.8913997	162.4476784	155.7655305	169.5758629	126.7106956	80.28892975	92.07321888	74.0495043	67.30216829	22.00547888	25.14460663	15.14493778	18.68160794	613.8278877
Vertebrae3	127718451	62724753	57066282	8307117	5565420	2600136	2602782	381024	464.6096611	452.2452932	489.3752773	382.2424075	156.6930948	139.0649837	173.5325266	116.055886	79.47937442	88.23652197	73.83097744	64.20317626	21.86807746	23.90485804	16.62788618	18.04602033	666.4256088
Vertebrae4	123041646	58909221	56066094	8066331	5320665	2412711	2548098	360738	472.1918597	470.2107462	480.7553052	427.1387756	157.3336082	146.3617921	167.8488867	151.0235889	81.52119287	90.37153904	74.86051063	74.5776757	20.72434162	21.49324824	17.13633639	18.64256926	589.3627717
Vertebrae5	128996469	64113903	58335039	6547527	5644359	2711268	2621304	311787	469.2926289	458.2564376	488.6863607	404.5718876	159.6940435	144.2774777	175.3703614	126.1707335	80.23545091	87.43245786	76.60787321	57.25803905	21.28182939	21.86496389	18.58621175	9.9718573	682.2781518
Vertebrae6	136831275	71930187	58844394	6056694	5694192	2799468	2613807	287973	491.0970596	483.3740087	509.0052498	408.8283987	176.9847325	164.05325	192.5930736	130.9136645	87.36948917	97.48291432	80.38796474	59.74125044	27.76791152	30.38228236	20.99549603	12.66786588	651.4793992
Vertebrae7	112734153	60854031	47055141	4760154	5030928	2614689	2186478	226674	456.8982415	455.71606	466.6484557	377.8553372	149.0584893	143.5313993	157.0915251	106.625556	76.1154049	83.60480294	70.34268655	56.34375429	20.24504017	21.66419126	15.44622464	10.56859016	629.7985312
Vertebrae8	96703362	57214458	33515559	5917779	4351347	2486799	1586277	280476	444.7441347	456.0127463	431.8123219	409.6210064	143.177534	145.2370252	140.5171293	125.6022775	74.32392989	82.71553586	65.24665245	60.53444591	20.48345407	21.54680661	13.63333601	13.84938064	678.7844966
Vertebrae9	82626642	59585274	19475883	3398787	3674853	2590434	915516	161847	445.6024003	458.2397649	416.4939614	392.0122909	152.1477344	156.2077528	139.3357423	112.6362885	75.49867653	83.12140685	61.48715972	58.31529956	22.61267036	21.99567158	16.2534482	11.26645095	678.1178921
Vertebrae10	67114467	58362822	4510107	4278582	2957787	2545011	213885	203742	450.9795835	456.4545043	420.3655931	407.9327841	146.7537249	149.0770476	124.4386122	123.3996942	79.19907315	82.64905947	64.40020838	59.39946264	21.89607062	21.52996027	15.35258877	12.47254871	683.8532588
Vertebrae11	69448239	58724001	6149304	4713849	3036285	2533104	286650	224028	438.3204078	446.6604227	412.5856265	365.4526187	147.0331371	149.9687161	129.8659507	99.68074941	80.83512651	84.85307926	71.09214691	56.03868921	26.04751252	26.26700805	17.80605583	11.91761297	693.3897922
Vertebrae12	67420080	53834193	8168202	5639949	3036726	2400804	382347	267246	431.1201564	438.0545965	399.1581588	408.6276291	133.0411926	136.0474956	111.6614156	122.5950288	76.03098013	79.92595881	67.09094516	59.71954022	20.1156879	19.8636202	16.98697937	12.53404512	673.6798264
Vertebrae13	63761985	50694714	7399539	5723298	2871351	2260125	343539	270774	435.785456	441.0645385	430.1908313	394.7680986	138.6496217	139.7668331	139.372011	119.843794	75.63441782	78.47429743	69.12763704	63.22562324	20.34656449	20.54601004	18.46555418	13.78638109	608.3519845
Vertebrae14	65947581	52593219	8408988	5037984	2965725	2362878	375732	234612	429.3846334	429.5225396	429.6327994	425.1851675	136.6742786	133.4536288	150.3493526	145.9195663	76.57842839	78.36915468	74.71734226	63.95134832	21.18204954	21.6939043	18.38463401	16.0369794	658.3256191
Vertebrae15	62891451	50648409	7232841	5028723	2864736	2300697	331191	233730	431.6792207	429.6770302	439.8435277	439.5740743	137.8968232	132.7574621	161.2024121	151.3088368	74.78207004	75.84200202	72.704669	68.86251758	18.93228291	19.03404913	17.54676535	18.62960813	623.390743
Vertebrae16	58696218	47555235	6390090	4797198	2663199	2142378	295029	228438	426.6537148	429.716978	417.7217541	407.0228277	133.7468944	134.7178583	131.9232802	124.2070859	74.69985009	76.9801676	71.8755201	59.70579104	20.21052171	20.43277166	18.81866102	11.47237867	600.815004
Vertebrae17	57057021	45304812	6621615	5130594	2588670	2036979	310023	242991	426.317334	430.9820843	403.8733356	414.1123444	134.6616132	135.8341487	125.9130874	131.6799712	75.7537624	79.05579232	66.15397884	64.57183071	20.97474076	21.2843707	16.38406322	15.82842037	603.7545783
