Row	VertebralVolumes	CentrumVolumes	HaemalVolumes	NeuralVolumes	VertebralSAs	CentrumSAs	HaemalSAs	NeuralSAs	VertebralTMDs	CentrumTMDs	HaemalTMDs	NeuralTMDs	VertebralISs	CentrumISs	HaemalISs	NeuralISs	VertebralMTs	CentrumMTs	HaemalMTs	NeuralMTs	VertebralTSs	CentrumTSs	HaemalTSs	NeuralTSs	CentrumLength
Vertebrae1	115132752	44063838	60233544	11215071	4769856	1632582	2674224	501417	489.391809649906	495.242554678264	494.548986759538	435.729271531348	171.801365111748	172.172960665221	172.832228387598	154.095307299955	90.9826764629622	107.229808827773	83.9357210529432	76.4951894676542	29.2474116674919	37.0701011039447	18.4846102399553	23.9759253367186	536.229648278318
Vertebrae2	111808053	45360378	57418200	9168390	4827186	1742391	2657907	433944	474.134693856271	489.771580461832	473.253178477508	400.345036661044	159.481774467781	163.997262895358	157.77529095006	122.001326657751	82.5402269243234	98.8707053207751	75.2771072367621	62.0705831470616	26.1202721921921	30.8464727476273	16.3405462771913	17.2770390579932	576.381592994538
Vertebrae3	111669138	52000515	53093313	6862401	4870845	2062557	2498706	323253	456.624767575817	468.517381953943	452.866999830596	390.051432247517	148.661912147609	149.671336016417	148.382658792891	121.729088310734	80.3743505059591	95.3968827847251	71.2427400832949	59.3638614069757	25.8578382780482	29.7951347421102	14.6889569173074	17.7754116864369	639.651480794317
Vertebrae4	116290377	54093501	54186111	8010765	5090463	2174571	2535750	381465	455.861221215826	463.090368955921	460.288740018692	377.097216053446	145.94089349699	146.806930273084	147.983289706686	94.1953824527961	80.8990470794227	94.1458432180779	73.8882196582938	56.2979816363676	25.1193600435014	28.7054266280754	15.6779385586851	11.0000609676194	640.445899508936
Vertebrae5	122606379	56223531	58881438	7927416	5362119	2265417	2740815	377496	459.208685130625	472.399184036991	456.705452331793	377.909386985137	148.678934658459	149.862418446682	149.141199033674	103.024915789932	80.8603342179222	95.795444004995	72.8921563206757	56.0225079827536	24.3789991732745	25.7430300652986	16.511499853093	11.9874658316505	674.867618285339
Vertebrae6	117151650	55399302	55121472	6899445	5159700	2257038	2586906	328545	452.196696539861	466.725096262788	448.218541872578	363.292662359742	148.087028277579	153.709372835265	144.993920822483	75.1288743286901	79.1488363104326	92.7451433999868	71.4695824342653	54.1681975833608	25.5470209617901	28.8423429677613	16.7593093444547	9.2580495893838	700.039887749354
Vertebrae7	114299262	51463377	55677132	7001316	5038425	2064321	2633652	333396	447.206060105653	464.193376652002	441.719107910887	367.867438880557	144.571852964684	152.051637735713	140.01307843604	80.5962875074499	77.4883474914451	94.0831674839656	67.9825615629379	54.7931366618087	25.4702976710356	28.5886021828547	15.034988797698	7.67680832629443	655.557233573567
Vertebrae8	104649300	55010340	43573005	6251175	4568760	2218671	2061234	297675	440.622312158203	460.244138992957	426.458812188351	364.796031894532	142.557206859348	148.107534300223	136.695523559318	81.9315088554323	78.5792005745086	94.7181271244452	66.4907048911766	53.8873084949271	25.9924220801081	26.2465398943226	15.7937184866635	9.66804215055526	713.402830512189
Vertebrae9	83135997	47758977	31755969	3528441	3742767	2081961	1498077	168021	437.77382533793	454.013410595959	424.221454229079	342.340662049782	139.204737273642	148.438173012277	124.082159670423	71.8322186400217	74.6957288379165	84.2822814434767	66.1779038136872	51.0670641448538	21.5514222234612	22.1767833175928	14.908373824329	8.69527866876916	721.930687155687
Vertebrae10	48842514	41109579	3639573	4093362	2210292	1842498	173313	194922	422.626898474996	432.556365610733	369.647388220867	370.011610950867	125.252091673216	128.265674012814	100.84204312357	81.9030764884012	73.1493576842306	78.3659377391684	53.2771835693946	54.2105080718938	21.4373492488655	20.4749653526954	14.208740183218	7.96190282275017	673.528206543492
Vertebrae11	53009964	42146811	7232841	3685878	2368611	1857051	341334	175518	437.643199219902	450.845950463755	401.716539550781	355.062495514683	134.152936669008	136.980994916914	118.615719706096	75.3749665098042	77.9386058614508	83.7013273228901	65.6562914334945	53.469933482492	22.2721587502252	21.3383428680476	16.8424179085189	8.12552786517011	658.339315726259
Vertebrae12	57584898	45156636	7982982	4584195	2575881	1993761	373527	217854	431.834777736582	440.283546242818	413.425079437751	378.475602627841	131.179305856621	134.412221164199	120.454750242261	96.3647370384465	77.5383094987069	81.6921062140113	70.0474223845561	58.7195751720769	21.9520487944086	22.2826817733582	15.9494569471717	12.9401685512157	696.919051955294
Vertebrae13	55528956	42332031	8029287	5213943	2516346	1891449	379701	248283	427.176193498017	435.944587134061	411.558734411326	379.129836179039	124.446966532111	127.730693465452	120.197664327169	84.1256121791335	74.5243306639258	79.7067952417475	64.6813500707507	56.0808180840346	21.200784800327	21.4331260982324	14.8042679981069	8.52347276593355	676.987104659483
Vertebrae14	57288546	42841386	8186724	6325263	2589111	1902033	389403	301203	421.525704557757	431.739329351403	403.548689347349	374.899803699857	122.31988665758	126.25116533954	112.847890492228	89.0562952247412	74.9800622756503	81.1640899189801	62.5814241005405	58.1575176103607	21.6842915300956	21.9419695927195	12.5339945036108	11.4761035090584	676.148435338689
Vertebrae15	55056645	39738951	7547715	7871850	2518551	1791783	358092	373527	427.397575826095	435.201805583327	409.244160757765	404.365976446461	124.731167944452	128.712834894498	111.203553429782	111.238952000669	74.1691286113303	79.8128701419074	60.0119350288332	64.6305573013063	19.647300001253	19.4735924416287	12.5319224522387	14.8720846520732	661.938328026119
Vertebrae16	51046632	35812287	8038548	7242102	2346120	1621557	382788	344421	421.030901122559	432.870352504023	388.225785378733	398.66530300755	123.861130295548	130.621117140546	96.3380158758737	105.566350324483	71.6824318396566	77.5098932051979	58.4229667349295	63.3669298375078	19.583029221216	20.2803878767551	10.3000642422593	13.448786206041	626.944655259161
Vertebrae17	50398362	36312381	7038360	7056882	2339505	1669626	334278	336042	413.101318309712	421.812956629268	384.719305016448	396.429224732406	116.077688683243	121.353559650139	94.5564902060649	100.519786849379	69.4136053637379	74.2013265312437	58.095189324564	60.6552295667992	17.5383835565797	17.7069269931352	12.1466129209565	11.8232267634108	653.508040391386
Vertebrae18	42183855	30181599	5991867	5973345	1967742	1396206	285327	284445	409.700394338725	424.080882866363	371.850694709507	375.470105103107	114.265872264837	119.695785575191	90.6411342635898	88.7799939084492	66.5874097684639	71.4496347772706	54.837491711825	58.6938544254441	16.8052303988598	17.0106110382651	9.81745075161039	11.9092255056581	574.290137637838
Vertebrae19	42137550	31931928	5112072	5093550	1972152	1486170	243432	242550	401.052127253874	413.164095336064	371.200282347306	355.08149532848	112.727677087315	118.272620443318	83.7075488485829	80.6126306227662	65.8545095352466	70.259475717512	54.3265700305966	55.6187626611582	16.9592922301387	17.0438769134054	10.1594628996103	11.1978103566811	628.986536670073
Vertebrae20	37766358	28412748	4936113	4241538	1755180	1309770	235053	201978	403.699070065306	420.606255542661	363.314673438783	341.223305204033	116.244483114618	121.313107364037	91.1354108331724	62.9332873275244	65.7957232969272	71.5864043531492	53.3891297986806	52.1969393177809	18.8641405805461	18.7607883500406	12.1014225473832	9.7272095641821	544.06052850965
Vertebrae21	37118088	28727622	4361931	3935925	1737540	1337994	207711	187425	391.350352974715	405.769570532085	346.627788079717	337.710759466338	108.970074258744	114.366884049681	69.7065825278208	65.8391839169245	63.7112831782083	68.8465696424327	50.2462092886157	52.3680859428656	16.6095856799095	16.0901126909557	8.63267767788234	10.7942088184584	611.182930090058
Vertebrae22	34145307	27245862	3111696	3732183	1601712	1273167	148176	177723	393.474818286868	409.182729300244	331.273118859427	331.870562846522	110.039835017117	113.575068314531	62.8723829060338	66.2533634324806	63.4409843392319	68.5230340969813	47.3766039515762	51.6035804141265	16.8035346747262	15.8764879022251	8.08563047724123	11.187963590721	582.501792391409
Vertebrae23	33117336	26051193	3065391	3898881	1551879	1218042	145971	183015	395.761477423956	406.235502763919	349.248504264716	364.87269648797	105.679850803474	108.082786713303	77.9722518327224	91.6284602605464	65.4556017494077	70.2876072151806	50.2266325587934	55.8684930367497	17.1162403328854	15.8035122768002	8.6908028131359	16.559469821814	546.785153554307
Vertebrae24	34265700	25801146	4334148	4130406	1604799	1210545	202860	191394	399.84728419625	403.592269802732	399.733774507963	376.5728282197	110.403340659463	106.867475892923	122.381003714537	116.167384786338	67.6530006508254	70.5860242498915	63.2150863199468	59.1949633677305	17.4047770602731	15.6348893163659	19.6504960399089	18.7167405341635	573.444211580659
