Row	VertebralVolumes	CentrumVolumes	HaemalVolumes	NeuralVolumes	VertebralSAs	CentrumSAs	HaemalSAs	NeuralSAs	VertebralTMDs	CentrumTMDs	HaemalTMDs	NeuralTMDs	VertebralISs	CentrumISs	HaemalISs	NeuralISs	VertebralMTs	CentrumMTs	HaemalMTs	NeuralMTs	VertebralTSs	CentrumTSs	HaemalTSs	NeuralTSs	CentrumLength
Vertebrae1	75328974	46555047	28477575	407484	3374532	2019780	1340640	19404	682.5032193	692.2750249	668.514882	494.6618773	147.3576845	154.4448213	133.0829589	28.59157922	71.03649114	79.70565487	60.17947956	43.5903172	22.61464542	23.16764121	15.9869641	6.828983245	423.1654213
Vertebrae2	72374715	42026418	28218267	2176335	3106404	1678005	1327851	102753	701.6257582	730.7588675	665.4096789	604.8399201	177.174575	196.0291974	137.7602612	117.7971146	74.62596385	89.73153294	58.98403509	57.18493181	36.67056572	44.4754128	13.90886714	16.57034122	417.1828358
Vertebrae3	80978184	50870673	28273833	1963332	3484341	2053737	1343286	93492	693.6304974	725.9267308	643.7901169	564.7810187	172.0001707	186.0761813	128.7953491	81.06840312	74.34243475	88.77945385	56.59548151	51.64618037	35.23962629	40.47145383	12.70800976	11.57913274	468.974689
Vertebrae4	90322533	62419140	24115644	3787749	3768786	2450196	1147482	171108	697.2555197	720.3397122	649.0891069	623.5095082	164.1979021	173.5713741	125.6981952	130.1626429	79.92129448	95.2227913	55.31301906	62.75797754	37.27539075	39.70518077	11.43251591	21.64038829	514.4114048
Vertebrae5	87840585	57909033	26717985	3213567	3657213	2246454	1270080	146853	713.2079151	741.9357815	656.4486111	667.4305178	179.6619871	192.2375772	135.4936312	141.7899739	84.84692875	102.1089766	59.45214123	70.80636636	42.82760726	47.63287323	13.76399238	19.2299196	469.8703104
Vertebrae6	76171725	46305000	29033235	833490	3426570	2018898	1376802	39690	672.7930684	688.9533909	650.7110394	544.1880541	145.589092	153.5490955	128.5034116	65.27731172	69.96167393	78.35129313	59.96148776	44.90981325	22.34902425	23.81907305	14.50810573	6.504265517	436.8164204
Vertebrae7	72976680	48861036	20244546	3741444	3255462	2109744	964026	175518	679.787859	701.6542746	636.4821359	631.0484048	153.295074	162.5837497	118.128022	136.1151583	71.55761294	82.15362865	54.77689038	58.58865557	25.85459734	26.88078691	10.41046241	19.18926703	606.1918129
Vertebrae8	89109342	63363762	22189356	3556224	3987081	2761101	1056636	169344	686.225917	710.199826	634.1114462	584.2383824	156.8265959	163.6205436	121.7634333	96.09056143	72.95164907	82.62457206	56.95273301	48.69902914	26.26921026	26.99139132	12.63311832	8.469727011	613.9186062
Vertebrae9	71013348	53760105	15447348	1778112	3158883	2342592	731178	84672	675.1380296	690.8214481	630.6478194	589.5447487	151.0408817	157.2676212	118.1256617	99.97363474	71.83803735	77.65232529	59.06492432	51.33369976	23.80861928	24.55728133	14.78649029	11.10831527	519.206872
Vertebrae10	58872177	43360002	11891124	3482136	2651292	1935990	565362	163170	655.8738801	671.0943426	603.0456068	648.7099962	141.6040941	145.6205535	111.6846287	140.2096467	69.69944691	74.96830393	57.41244072	63.19817689	21.29763646	21.27591795	16.5079099	15.75893969	536.1496763
Vertebrae11	57501549	56001267	175959	1324323	2549862	2479302	8379	62181	688.3139959	690.1706519	548.6270012	628.3619264	162.0729341	162.1898172	71.06434117	146.0693041	74.82943949	75.33004691	53.93055605	63.05051719	25.73862909	25.87101843	15.81152097	17.48704971	627.7520558
Vertebrae12	58918482	58094253	27783	916839	2502675	2463426	1323	43659	690.0033273	691.6257663	537.000134	575.0683358	155.8836186	155.9887094	35.52849564	91.69734549	84.14386778	85.13100221	42	47.0337919	28.19062236	27.85354771	0	7.41638809	522.4908105
