Row	VertebralVolumes	CentrumVolumes	HaemalVolumes	NeuralVolumes	VertebralSAs	CentrumSAs	HaemalSAs	NeuralSAs	VertebralTMDs	CentrumTMDs	HaemalTMDs	NeuralTMDs	VertebralISs	CentrumISs	HaemalISs	NeuralISs	VertebralMTs	CentrumMTs	HaemalMTs	NeuralMTs	VertebralTSs	CentrumTSs	HaemalTSs	NeuralTSs	CentrumLength
Vertebrae1	202973337	67660866	124264098	11233593	7905366	2444904	5004027	494802	479.9945125	435.0763026	511.7585538	397.2097154	0	0	0	0	97.8862948	109.4007361	93.93911036	81.65228153	25.68866595	31.26909598	20.58225682	22.05439107	554.0674283
Vertebrae2	190887732	72569196	107807301	10511235	7515522	2593521	4499082	433062	489.6805775	477.1978436	501.8940312	450.5950168	0	0	0	0	98.31775997	113.1306756	89.78289528	98.23250119	32.86962734	45.54760305	18.1222805	29.45994188	617.7955541
Vertebrae3	211123017	79107462	120596742	11826297	8520561	3171231	4847472	528318	488.1618313	426.9769844	532.5813767	439.3238815	0	0	0	0	93.33907785	93.93247934	94.51157062	78.16099882	20.70286063	21.03398432	20.07662643	19.52487102	688.1070664
Vertebrae4	206473995	81978372	113502816	10992807	8304912	3206070	4647699	465255	480.6750014	427.8029053	521.632136	452.0761418	0	0	0	0	94.16999142	98.33853192	92.017042	89.38982874	22.61292174	24.80045459	20.75389654	21.9041938	687.9269684
Vertebrae5	209678301	86886702	113400945	9149868	8426187	3349395	4663575	404838	475.0662989	438.7207316	505.635483	443.9471888	0	0	0	0	96.65077399	100.6343858	95.27886348	82.28336036	24.58781085	27.74560997	22.04373732	18.35385319	739.1878336
Vertebrae6	222199173	89340867	122745294	9233217	8981406	3419514	5101488	422919	474.7362719	440.0037098	504.867119	419.4491091	0	0	0	0	93.71478545	99.18361532	91.71841661	78.13935471	24.6833365	28.29288924	21.59326009	17.63601383	753.9486679
Vertebrae7	203102991	76884822	114660441	11233593	8214507	2928681	4772061	507150	477.3904123	445.6626071	503.6963335	428.6786722	0	0	0	0	94.44124885	101.9522801	91.63917777	80.60590793	24.26592048	26.49325201	22.2727059	16.42891348	638.0067911
Vertebrae8	151880400	70503993	71763489	9261000	6412140	2870910	3107286	419391	446.4266965	421.3630353	473.5995567	429.1112267	0	0	0	0	89.36367271	93.07589343	87.61493517	79.61425861	21.81548543	23.95642146	19.5160988	18.72056621	733.5193806
Vertebrae9	137470284	63058149	64947393	8677557	5829138	2611602	2801232	406161	452.3637492	431.6960008	479.8148776	401.0538765	0	0	0	0	89.34332171	91.38706501	89.95393606	73.86160385	22.56835018	25.23270635	19.94271298	15.95749175	662.2832145
Vertebrae10	95647608	66077235	22356054	6825357	4101741	2723616	1050903	308700	426.8329016	431.0768845	414.5337192	429.9086978	0	0	0	0	83.83869868	92.18318633	67.44561467	77.39286333	24.12453618	23.57495696	16.80970374	17.62223921	713.3879115
Vertebrae11	72383976	60168717	6603093	5732559	3136392	2563974	314433	264159	418.7794132	422.9382474	381.879262	416.5318438	0	0	0	0	82.64434395	86.37634992	61.9178364	75.59160779	22.76071109	22.65058175	11.49195186	18.24443097	668.2151089
