Row	VertebralVolumes	CentrumVolumes	HaemalVolumes	NeuralVolumes	VertebralSAs	CentrumSAs	HaemalSAs	NeuralSAs	VertebralTMDs	CentrumTMDs	HaemalTMDs	NeuralTMDs	VertebralISs	CentrumISs	HaemalISs	NeuralISs	VertebralMTs	CentrumMTs	HaemalMTs	NeuralMTs	VertebralTSs	CentrumTSs	HaemalTSs	NeuralTSs	CentrumLength
Vertebrae1	178616907	63558243	106464456	8742384	7240338	2460780	4381776	410571	599.103406428748	582.131811377942	618.560592009287	482.52111649413	194.487294792804	174.347414062656	205.081410221686	141.614892782293	93.4007949141187	101.321207673909	92.2443556531519	64.1256803533559	25.0509457333203	27.4022423321122	21.7294648555479	18.2722876417564	604.734592807965
Vertebrae2	177283323	69374151	99694665	8112636	7680015	2812698	4480560	383229	569.356024904984	569.331467226492	577.357252890657	472.908497535183	183.472214356071	171.093905457836	192.890318312373	133.181193893757	80.9361280410438	93.1354041882688	75.8588868187897	60.0467715870717	22.8030900854464	24.8671342922705	18.165729095045	16.5282326728235	700.47351420621
Vertebrae3	181561905	77255262	97610940	6695703	8001063	3198573	4484970	318402	552.16803773693	550.509948035566	560.894760132392	444.079697820767	170.470030945124	160.78007650368	178.556599078862	110.36541015191	79.7152453631071	91.7469763005561	73.6948144328445	55.7251688435044	23.8440943048571	26.3002871231608	18.206016935759	14.9222721485578	833.33137420241
Vertebrae4	189091098	73995390	107622081	7473627	8259930	3081267	4825422	355446	562.215678320155	549.467973628871	580.374271751205	426.940766574335	180.544479691978	163.974044008758	191.329660150418	82.1782378720088	80.8252269664832	88.9863115048357	78.1953118225071	55.0251707693805	23.4098622060109	26.8997267236133	19.1578477370608	11.9771187100449	769.653022877581
Vertebrae5	187692687	72106146	107436861	7927416	8213184	3014235	4812633	377496	553.238167425333	539.345720347387	570.735989701016	446.518234803387	177.237155686704	158.548934427361	189.586285942301	99.9286401885783	80.6387754866505	89.5061876029418	77.9665932833023	54.1184039131792	23.4606665703853	26.5146793344879	19.6529039405486	9.44869684573527	807.2830853382
Vertebrae6	178459470	76579209	92924874	8862777	7856415	3180492	4249917	422037	553.07567650512	560.458215095242	558.184145990668	437.477071564582	171.871008247102	168.349243020755	176.890830890909	86.33023086224	79.9517567011554	91.3751968614921	75.1399987807759	54.2116742752453	23.9302185761566	25.4327371005231	19.5919475080639	10.0371041209258	808.698346348023
Vertebrae7	164882844	71957970	86266215	6658659	7284438	2959551	4007808	317079	546.668799036379	560.279255507586	543.717656043837	437.818521142442	167.977748173919	170.322453880957	167.317380281812	92.7469900161903	80.176601566704	94.0090869367464	73.071673093366	53.5228454165342	25.4659783798549	28.0310376257047	18.7465718005414	9.50402436494148	849.451979959789
Vertebrae8	124227054	60557679	58362822	5149116	5646564	2628801	2765511	245196	523.556562498052	537.220978582531	517.782506068998	430.847640212244	155.14193055021	160.038741204215	151.714299991651	84.0798066430995	72.608014532045	83.7509919821952	65.1804394136087	52.3085034403379	20.320789641838	20.8137119928822	14.8404489623442	9.71315034100703	819.739077740361
Vertebrae9	114012171	69892767	37405179	6621615	5096637	3001446	1775907	315315	525.775870394149	544.189955500511	510.932572314586	416.2874658548	155.768997423562	164.067449432182	140.139348702026	75.7958387758901	75.8221510038009	87.0703352829506	63.9908951882702	52.3059675856812	22.9169154457066	22.7627744226016	13.3479535189863	9.61822848741248	921.888554204459
Vertebrae10	78514758	68725881	4343409	5528817	3457881	2997036	205065	262836	529.197549974705	541.661596067017	462.914965498089	425.420047273722	155.499219833229	156.952421077965	118.218389441394	102.458019551255	78.2877741449107	83.1936375741865	57.8732364742379	52.6125289061774	23.3258253995359	21.830646506401	15.7223005864225	12.6273375541393	867.145925978799
