Row	VertebralVolumes	CentrumVolumes	HaemalVolumes	NeuralVolumes	VertebralSAs	CentrumSAs	HaemalSAs	NeuralSAs	VertebralTMDs	CentrumTMDs	HaemalTMDs	NeuralTMDs	VertebralISs	CentrumISs	HaemalISs	NeuralISs	VertebralMTs	CentrumMTs	HaemalMTs	NeuralMTs	VertebralTSs	CentrumTSs	HaemalTSs	NeuralTSs	CentrumLength
Vertebrae1	129922569	50416884	67910913	11566989	5262012	1784286	2978073	503181	423.5231179	421.4776114	438.2750929	346.2762583	162.4138737	147.8969534	172.6906288	136.1829009	89.95483833	112.84063	79.40829606	72.98667091	31.6467615	38.12439009	17.09725853	27.59738197	531.4116785
Vertebrae2	131913684	54287982	64104642	14030415	5456052	1951866	2932650	606816	419.2191828	426.4219384	419.8675736	385.8021765	150.9544287	141.1179647	157.5854441	151.8984497	86.20580756	108.612794	72.61681372	81.29508713	27.36914984	28.72649958	14.73804179	24.32579164	546.6055602
Vertebrae3	134784594	65901276	58186863	11187288	5643918	2440494	2728026	504504	405.1237652	411.8842859	404.6408317	364.5578687	146.1450981	140.0769123	154.3979125	129.7453291	84.31500733	103.2488158	69.04842398	77.62590315	27.03735051	27.98405038	13.9485931	20.66116038	631.3844447
Vertebrae4	137562894	70253946	58529520	8621991	5880294	2734641	2737728	403515	395.4563353	396.8100183	401.6665786	343.5104723	137.9506433	131.470203	146.113236	121.0320856	82.89582167	98.69690497	70.5920792	65.9186045	26.6228617	28.87261343	14.47026211	19.00189213	652.2877185
Vertebrae5	137359152	72708111	55751220	8742384	5743143	2751399	2576763	409689	400.6358908	404.9123174	404.1176544	344.7470655	141.3630017	133.3082443	153.7970887	108.2641244	86.45532368	102.961699	72.69808641	69.5334609	27.39958913	28.5725527	15.8787845	16.77633655	647.0799753
Vertebrae6	137072061	74977056	54047196	8038548	5792535	2852388	2562651	377937	391.2602642	410.0155642	372.8809671	340.0720153	132.721992	135.2770013	127.6537496	109.345525	83.1945204	102.2394483	65.03223748	69.22854587	29.59769646	30.02856778	13.56791342	18.45607106	653.0559744
Vertebrae7	123699177	77875749	39136986	6454917	5102811	2930004	1856610	306054	389.7760713	406.0265323	370.0092686	314.6743601	134.4568106	138.9724493	125.6405543	79.36934826	85.64552564	103.1925331	64.31061411	61.50159228	30.58714492	29.28322783	13.27965454	13.86431935	671.5414468
Vertebrae8	93563883	59344488	27199557	6593832	4062933	2444022	1291248	313992	379.1023568	395.2412452	355.6854097	333.2529004	127.9033972	134.0910442	114.3108803	95.27465255	79.31751017	92.09119561	62.5231105	62.9632503	24.2079597	22.53479033	14.51444891	12.56611648	685.2514904
Vertebrae9	79042635	57788640	15836310	5288031	3356451	2357145	749259	248724	380.9773896	402.8594768	316.8992517	335.4081775	133.6470215	138.4047653	95.77011284	101.4434625	80.75465175	92.43462252	56.98353133	64.91927124	26.03730317	22.61957544	15.16723486	17.1514667	683.2110848
Vertebrae10	68142438	55566000	7936677	4732371	2897370	2314809	369999	224910	394.1317075	400.2192842	394.1584153	320.7729284	134.7372309	136.6008197	134.945241	79.11005904	85.05892138	89.33165591	76.48469739	61.12053962	22.29600343	21.43239355	19.32138496	12.744927	644.2596287
