Row	VertebralVolumes	CentrumVolumes	HaemalVolumes	NeuralVolumes	VertebralSAs	CentrumSAs	HaemalSAs	NeuralSAs	VertebralTMDs	CentrumTMDs	HaemalTMDs	NeuralTMDs	VertebralISs	CentrumISs	HaemalISs	NeuralISs	VertebralMTs	CentrumMTs	HaemalMTs	NeuralMTs	VertebralTSs	CentrumTSs	HaemalTSs	NeuralTSs	CentrumLength
Vertebrae1	215642385	61317081	136377486	17873730	8477343	2247336	5460903	777924	569.4925416	562.3535551	583.0788243	491.2221364	213.0949861	208.9130473	217.1173442	174.8061274	97.60493934	107.1163807	95.84643122	83.27875362	28.01538156	39.10684402	21.5078267	22.84900152	537.0593373
Vertebrae2	215077464	77523831	121671018	16447536	8803242	2851947	5257602	722358	552.7277642	546.5759482	564.7932872	487.6239487	203.9230388	199.31237	207.1945934	185.8936942	92.06735864	108.9235453	84.80620402	78.9314556	31.81685296	44.34996898	17.37034594	27.98670464	632.3848054
Vertebrae3	239582070	94323285	130293009	15678873	9821070	3543876	5598495	718389	540.1655171	522.3683675	560.3101599	472.4047588	193.9997986	174.7688415	207.2338682	161.6388702	91.16408357	105.4315657	84.6984824	73.15140115	28.26264506	35.87202056	18.69715774	20.58821205	766.6825811
Vertebrae4	231775047	88942644	129505824	13734063	9601011	3380265	5608638	633276	543.7059842	528.4393723	560.9306077	475.1433866	201.6650171	190.9693095	210.2226426	159.8155011	89.70081286	101.354283	84.50216352	73.16869634	30.5175274	41.40500081	19.58509298	20.34973096	767.2192967
Vertebrae5	242165889	92498868	136710882	12567177	10095813	3675735	5816349	586089	527.4040516	499.2538661	552.3270871	464.879469	190.0155938	162.8112083	206.4651114	140.6659127	89.44136795	95.59107558	87.70758209	71.9709163	25.51942507	29.6125706	22.1223782	19.54841775	863.8471629
Vertebrae6	224134722	93573144	118346319	12076344	9513693	3700872	5235111	572418	513.2682161	501.5351177	529.8532328	443.981033	180.6120333	165.116463	194.279919	123.6225531	86.13769238	95.60855498	82.07892223	65.86449366	25.54352871	30.04872483	20.18555802	14.13696554	863.8353076
Vertebrae7	212956695	91480158	108214785	12678309	9073134	3575628	4876137	597996	508.8908414	501.931937	520.5565733	461.8581443	176.0605021	161.0232858	190.9446576	133.0472835	85.51803502	99.47120409	77.69446523	70.0331041	27.65693234	32.7110852	19.75733546	14.62186052	836.1329044
Vertebrae8	193490073	90600363	90822627	11817036	8281098	3539907	4178475	559629	502.774291	504.3296408	510.923896	429.7430626	165.1750969	154.9606527	177.9705678	113.7379254	84.24282677	98.82756985	74.93218184	65.53647626	27.71706831	31.77691442	18.34199636	14.89430484	871.2880561
Vertebrae9	136859058	71244873	55603044	9251739	6167385	3100671	2593080	437913	483.6990142	480.4210945	495.0629996	446.9555088	151.0666178	145.093041	161.2622733	125.7570984	77.88815775	81.75553621	75.86292003	66.01866111	19.38456706	20.33892218	17.93048039	13.70190982	844.4976008
Vertebrae10	124264098	71772750	45777123	6112260	5534991	3109932	2106657	291060	485.7564175	490.0570085	485.3223511	444.8346813	150.7136571	149.2297768	156.1722321	119.0973851	77.87239923	83.19649842	73.51536651	60.72113218	19.83358611	20.39487101	17.49988026	10.52719813	859.2555035
