Row	VertebralVolumes	CentrumVolumes	HaemalVolumes	NeuralVolumes	VertebralSAs	CentrumSAs	HaemalSAs	NeuralSAs	VertebralTMDs	CentrumTMDs	HaemalTMDs	NeuralTMDs	VertebralISs	CentrumISs	HaemalISs	NeuralISs	VertebralMTs	CentrumMTs	HaemalMTs	NeuralMTs	VertebralTSs	CentrumTSs	HaemalTSs	NeuralTSs	CentrumLength
Vertebrae1	183728979	69096321	101324601	14160069	6665274	2199708	3921372	600642	585.562970298574	593.591790124173	589.693641879978	510.204019567975	195.893426432662	209.014139005995	187.61523871233	169.281141225944	109.55587076153	124.24182506725	103.721383502834	88.826537978761	32.9863532059522	43.1185863163323	22.1362740441006	22.6083441578699	436.756954791013
Vertebrae2	178607646	76134681	92804481	10094490	6614559	2516346	3693816	451143	595.983962986656	615.102213024381	591.930279158128	483.440505705947	202.178706668652	211.610816525245	194.008197431396	159.759526209312	105.376500618687	121.108832662475	97.6576186671757	76.6515687436289	34.4108568003852	43.7223495421272	20.3779163908775	23.3216918463174	473.65265826845
Vertebrae3	188035344	89868744	91378287	6788313	7194033	3089646	3810240	310905	573.306106001509	580.597432340492	573.081625489395	479.799855550686	188.222104155409	187.88809637248	189.104443121196	152.451500313249	104.301930652228	118.521421170968	95.1002441492271	74.4014403829986	31.5094936767165	36.3248809177376	21.1693454044269	18.0279434643653	558.536948570077
Vertebrae4	184432815	91137501	85516074	8353422	7312221	3445533	3524031	373527	559.832898406668	565.156744767933	559.091913004319	502.490668684661	180.154695394954	181.37912008569	180.046885262633	155.224557432032	99.5457847233322	102.895331829384	98.5353466535535	78.4487640619977	26.3258441890544	26.3654905437009	26.1142211302775	15.6683252512041	556.64798189776
Vertebrae5	181274814	93193443	80005779	8529381	7037478	3435831	3251052	375732	564.678879649523	573.879201455464	559.739159332802	505.226683767909	186.802259384623	186.87951459585	188.06654119978	158.235222137358	101.999305092728	105.629567344641	99.8590229318707	87.1981404530916	25.9269836589244	25.8259908105561	26.0701513367431	17.0492487047658	536.656212611238
Vertebrae6	139016871	88840773	41517063	8168202	5311404	3208716	1712844	376614	569.233208594361	585.323371226624	550.763127123201	491.100089619539	188.785269823309	191.616893555513	184.744262019093	146.552623380764	102.812836015587	108.728215718257	97.9407777678213	76.0691827136812	26.46532161807	23.8404791344422	27.9387770393403	18.1488418105813	527.690316577972
Vertebrae7	166892481	90331794	76069854	259308	6443010	3311910	3111255	12348	568.109023095411	576.375258750216	559.692070134611	344.09402079555	190.29691500201	192.165192694099	187.441811350223	40.3030510021531	102.977737367834	106.963328647683	99.5000263628421	44.1087234670466	27.2717943427834	25.9264893691255	27.5342997243162	5.70680711291564	594.264934729804
Vertebrae8	193795686	79616817	104112162	10066707	7536249	2924712	4153338	461286	571.586684351862	580.470760426427	572.868354288397	488.067884499474	191.734079133292	188.723679859603	196.25084549373	141.888950813854	103.173924891297	106.176010444934	103.936918276231	77.5563323843845	27.2098230410154	26.2392689417353	27.3353666965163	16.9563353843774	537.634290602751
Vertebrae9	144490122	76745907	60057585	7686630	5705658	2926035	2429469	355446	561.762456006742	576.776195430991	552.271214331864	486.017689323407	189.143580803185	189.586651124697	191.263483226242	138.472889781476	99.0132538344836	101.802270325466	98.73035138942	78.8126004597299	26.8482160068783	21.7484539192737	31.5150729769261	16.8249435402364	640.532320417488
Vertebrae10	133626969	72661806	55714176	5037984	5210415	2717883	2247336	236817	562.560671588474	583.698927175895	542.63347124534	481.004593928618	185.956152330703	195.638520134293	172.456585333692	133.183660285767	98.813060178751	104.825403796701	94.4841089903871	75.2194469308219	23.5049551470186	22.7293651407306	22.5149452594393	16.3590189473717	622.738020902083
Vertebrae11	71680140	64891827	2389338	4417497	2771685	2449755	113778	209475	570.883980136321	584.02592363583	409.096163315884	464.624213378906	195.667976885386	197.291325225153	103.625967110228	125.890482152727	99.2114014677758	104.664138862147	53.340858370296	70.9337448903134	25.5251213017812	22.0732761777068	13.4233228769646	14.4317994645627	588.855129535101
Vertebrae12	73791648	61455996	8066331	4436019	2971017	2399040	373968	209475	560.838109245852	574.89485499581	506.379854908712	463.444481512082	187.877158111123	191.378580502476	162.458205102756	122.163616816148	90.1810783215641	95.0137876196356	72.7911259749187	69.5614759880415	23.7723421932815	22.7137155194381	19.2694058258766	14.5195348581514	561.635086606187
Vertebrae13	72087624	61511562	6158565	4445280	2888550	2394630	290619	205947	563.499548555474	578.571484723678	483.771484074689	464.097212594604	187.048487661581	190.053676250871	139.906754798872	137.779792331922	93.1378538024291	98.3803215736671	70.0243846321539	70.8342102340202	23.139410803196	21.1955607966302	15.540210102755	17.6718868139878	582.28171213936
Vertebrae14	70337295	61261515	4704588	4371192	2812257	2384928	223146	205506	564.564224194481	578.697527207563	470.860726665827	467.338752400026	190.580936483107	194.321337705264	131.558979286588	122.37954405138	91.4001767777153	96.6781599972153	60.8516722038763	69.1164987912545	22.5954275336813	20.0878908164663	12.1070706467724	14.9911308584892	504.461834211314
Vertebrae15	74162088	62280225	6491961	5389902	2936178	2386692	301644	248724	565.890673742883	580.235914113543	492.490972280461	488.539211943007	189.797407023059	193.389898882422	149.965943296772	147.122027254356	92.7692776857158	97.5581162149662	72.5398677235183	74.1944485536466	23.052795077051	21.6949258929962	17.3319929587994	17.6451763147577	546.104993843001
Vertebrae16	67225599	55297431	7001316	4982418	2651733	2096955	329427	229761	580.855868543811	596.852476109709	506.431204656692	506.408731962183	191.728599479546	195.790010125499	154.551112000018	145.573626604782	98.3611807207261	105.499893881802	69.5967827125748	78.3118212006309	30.1879423772679	29.3102086949931	15.2058180186151	17.5174300869185	526.09278580382
Vertebrae17	65215962	53065530	6603093	5547339	2604987	2045358	309582	251811	562.280548977688	577.440397401372	503.61000561181	487.098856076452	179.987766665609	183.963601544192	145.023677328757	142.137900717981	95.0623693943784	100.839647737185	74.3864867857524	76.7242150183416	22.4614099196402	20.3962776967729	16.1731570354248	18.9276121533563	525.130295160617
Vertebrae18	60474330	51204069	4602717	4667544	2436084	2003022	216531	216972	548.303227801785	565.822621832795	463.586290822572	439.651616851807	184.065124788853	187.875698688601	130.250395397126	113.243191651924	94.8123461754813	101.876035970197	68.2531278873312	65.4189763256148	25.9084369360968	22.7153633339757	17.4434055689938	17.3453786775412	547.61599117413
