Row	VertebralVolumes	CentrumVolumes	HaemalVolumes	NeuralVolumes	VertebralSAs	CentrumSAs	HaemalSAs	NeuralSAs	VertebralTMDs	CentrumTMDs	HaemalTMDs	NeuralTMDs	VertebralISs	CentrumISs	HaemalISs	NeuralISs	VertebralMTs	CentrumMTs	HaemalMTs	NeuralMTs	VertebralTSs	CentrumTSs	HaemalTSs	NeuralTSs	CentrumLength
Vertebrae1	77190435	28736883	40257567	8223768	3385116	1158507	1866312	378378	307.603573536826	306.518693689275	312.392729684265	285.096036200446	114.452537035885	108.986885420829	118.162669246871	108.012272546869	79.4980963585787	97.5890925379215	70.4664675905571	74.4215314010439	26.1490767116536	30.8346433486131	17.7470063698917	20.5925650719046	436.455019107106
Vertebrae2	77625702	32191236	38146059	7594020	3468024	1319913	1806777	357651	295.346560264287	310.412422230816	287.524839946705	269.659826248392	106.827567584569	110.539912878517	102.893520264919	100.931763514334	71.8025650145537	90.9661538467762	61.8873483951534	62.3383785708745	22.4394416125117	23.2923016338025	13.6522274114598	16.0161509451057	490.596716863031
Vertebrae3	79144506	35543718	37497789	6417873	3583125	1524096	1779435	303849	284.697738725108	297.132616632427	277.016084148321	260.097854980469	103.434863260038	104.66738030855	103.355445508502	86.8065149427897	69.1212293249048	86.1801517565492	58.4948512831615	61.982987227443	22.1964998361385	22.7025884432406	14.0144727931108	15.2065772000059	528.33209846839
Vertebrae4	74893707	34136046	35728938	5371380	3434949	1502487	1696527	254016	284.92272100861	294.701195880064	279.520110933627	256.72880237069	95.6446947421586	96.5959215456908	95.5755568284987	80.6026626790108	67.3437200431069	79.7916966329466	59.8956678023936	56.7825364307289	17.9783730570733	17.4380134697207	13.0134267082374	14.0822003418671	511.006461678852
Vertebrae5	79366770	37766358	36293859	5741820	3587094	1634346	1712403	271215	286.566298887864	298.061230815683	280.00240025295	249.502140099704	101.751792708772	105.621960801008	99.1950802852472	75.6508005147697	70.7299736847294	84.6345952057422	61.4982081139158	59.7143323627519	20.7505909350409	20.1532666480492	14.495724973102	17.4494396740125	572.026518765212
Vertebrae6	66734766	34154568	26958771	5991867	3073770	1524537	1283310	284445	276.379373549284	291.656170512764	260.842287834165	258.354297606667	91.6920327992058	98.2875576344824	82.4276965890478	75.5636566829487	66.2400031659194	78.1737184370631	56.2085095861508	60.3603960374506	17.9772818614823	17.7105804737862	10.8559918836155	13.7163245917905	543.867930746898
Vertebrae7	62483967	35117712	23041368	4519368	2868264	1565109	1097208	215208	277.303645572186	291.896995705713	262.29451704235	239.194165461806	95.5895800459504	101.277974242963	86.363028206894	67.6156370521699	67.6354120463277	79.4897924039488	56.1583100585551	57.1984123192335	19.463297614781	19.6541902433312	10.0982437683218	11.8565004642132	580.920880464286
Vertebrae8	49963095	27903393	18540522	3519180	2325393	1283310	875385	167580	273.921130889423	287.088435515841	264.501909442608	219.142690092388	92.5630200254872	95.1870303171289	89.8783576771254	49.2770797833325	65.7593656928715	75.2544619197439	57.9406261414429	51.752633355613	17.4700618493521	16.5055200008829	13.5851881235712	9.02265759651435	567.209762383343
Vertebrae9	43999011	28079352	12622743	3509919	2041830	1286397	600201	167139	266.910328000746	282.432308430775	245.20988559298	218.667497766661	86.1614882753326	91.9017093407678	69.6697147826424	48.7798859960294	65.6409124095265	76.4308025960823	53.968251905006	50.3643700784567	18.4499184547438	15.241302591002	13.6411001298224	11.2820710701737	588.049725835778
Vertebrae10	41192928	27866349	10863153	2463426	1916145	1283751	515088	117306	267.304636044894	278.201722686676	250.425174123466	218.471083897182	85.3116244807621	88.5752685000203	76.2632390275716	48.5174785121814	64.9333954872554	73.5233013598968	54.3066026295714	47.2855283789306	17.928125904724	15.4753033142318	14.2686852916779	9.29671834127754	593.371821014024
Vertebrae11	33358122	26301240	4787937	2370816	1555848	1223334	225351	112896	275.079131269033	281.345094779947	265.926898202804	221.173904934883	88.4424178681487	89.7037075874151	86.2789060352705	50.1920433618855	68.2111869296758	72.0225531594134	64.7083857963678	46.7129975737947	17.0771847295898	15.7901249527864	15.6461039039837	9.07956972305276	567.597669428247
Vertebrae12	32858028	25958583	4148928	2824605	1541295	1212750	197568	134505	270.543995287425	279.441612934157	243.184301170349	227.363770886431	85.1093496884444	87.6528295466621	67.8794072341768	57.9205882759189	64.8733567186186	69.4812264376321	54.6863198289206	48.8961874997841	15.8049325924785	14.7805596146692	11.2464360240753	9.37910744495455	566.995721088344
Vertebrae13	32459805	24699087	5158377	2657907	1511748	1148805	239022	126567	274.452965111782	279.94931567273	270.521263921275	229.460603864397	86.5535949952263	86.4049041229213	92.5713721527146	57.611239037921	66.5197962303681	69.2867398835764	65.7499007342155	49.8239893582132	15.612457088036	14.1492691230749	17.4393688840843	9.92130480570025	547.354142392862
Vertebrae14	32524632	24976917	4537890	3009825	1522773	1164681	214767	143325	269.115800826366	278.159319048074	245.673496921337	229.412293963341	84.4593367858598	87.5324656284428	71.9819354578974	51.3055341248515	65.0801406939292	69.3822499128323	59.492132381591	48.1104503043236	15.4489775994759	14.2184423212933	13.7688209899593	8.66493228677431	537.693658669831
Vertebrae15	33432210	24810219	4741632	4028535	1569519	1160271	224910	191394	275.946026878462	278.514164002627	265.509028012276	271.904559294181	89.7817768434638	90.4468938965199	83.5148329173629	91.0558239413534	64.7222402853004	67.7582969349923	59.1918537631357	56.3235286618121	15.2015449081589	15.5000418522057	11.7013446076825	11.9040273649455	548.776734334514
Vertebrae16	30635388	23439591	3991491	3204306	1432368	1089711	190071	152586	270.785789355203	278.884229087827	250.092515834021	237.322349830231	84.1656796823983	87.5389698803069	69.1615390809691	60.0465442524804	65.2302856886292	70.0996721695676	55.1606165507778	50.9093835682704	16.6636045220789	16.5399741503207	7.4475016396591	10.2544565432828	515.142280330795
Vertebrae17	29329587	23245110	3306177	2982042	1367100	1077363	157437	142002	267.806262197241	277.369193498662	231.002587049468	232.941939230972	86.8508094089594	90.9506515599044	53.4522783466115	59.1653974805726	65.6513714731006	70.490125846449	50.9435530311546	54.0697523832321	18.1768212001936	18.1142441712225	8.59019976333336	10.8226842436259	529.603427580459
Vertebrae18	27153252	21550347	2935737	2704212	1266993	1000188	139797	128772	267.249069168403	276.403396129233	229.59384886309	234.226648059583	84.2883996823918	87.6312845152334	57.3899033454275	57.9856386019791	63.4231750982209	67.9191372187601	50.5017795990675	50.995563693711	16.4226090135293	16.1047937248557	9.46725839278964	8.65760994200541	495.863795922954
Vertebrae19	26560548	21244734	2648646	2667168	1253322	1000188	126126	127008	261.576064516714	270.790875807771	231.368416218791	218.17540587616	81.9161649658374	85.1587853757087	61.846567973672	42.6091301462385	62.3209367952282	66.9642988187136	48.3849944284213	50.3779101859941	15.3300845424151	14.277189088748	9.05806280450916	10.2472523623462	505.384081401802
Vertebrae20	24439779	19883367	1898505	2787561	1153215	936243	90405	132741	261.51199025556	270.283442254318	222.553131545351	225.029196555103	81.8856077262341	85.111631219311	50.831560845303	51.5954854333756	61.5880321100997	65.6429441008944	47.1999620000521	51.3631194548059	15.3526774201239	14.7551037721222	7.92208059341338	11.1546440449353	521.626848711676
Vertebrae21	22948758	18846135	1963332	2139291	1082214	886851	93492	101871	257.227065194118	267.69245267247	207.949791763018	210.256149388697	83.2014555294732	86.094462622247	47.0087147616617	39.3903666503213	61.5230238929068	66.6223524927608	44.9680321703386	48.0834336412858	15.6984401955763	14.3335398674698	7.6248507782784	8.30266296494768	491.734318501396
Vertebrae22	21781872	18077472	1676241	2250423	1029294	852894	79821	107163	263.53154874498	274.127539864212	210.394446124504	216.370930835865	84.3798394265308	86.9248385757346	44.1352679291151	45.6671762524685	61.8281126683035	66.7679110199123	45.6243684589863	47.6120197857004	16.1577904932291	14.94832616789	7.07189484390041	9.44843732335877	486.664517090243
Vertebrae23	21698523	19040616	926100	1731807	1011213	884646	44100	82467	275.60245541417	285.221771946414	198.32621793457	211.165604920413	103.42609114931	105.931171427353	35.7613937791911	40.2818641708397	64.5467829917962	68.574850245572	43.6945099288767	48.013369923819	17.6420920631761	16.6898318237703	5.16668588655241	8.2813378267436	483.210168521661
Vertebrae24	19651842	16067835	1407672	2176335	925659	754992	67032	103635	274.826608660296	287.117025326741	211.598529298481	224.983183752701	106.100767820178	110.741864466033	45.1636025643608	60.2684588875866	60.8334258452217	64.2076077774914	49.8074200560407	50.3394606776731	14.625918460943	14.1241625173354	8.66329550425029	11.4367742049562	441.711705455097
Vertebrae25	23115456	16632756	3361743	3417309	1092357	785421	159642	161406	277.80467278818	282.259722365484	264.601933575591	264.197984779916	100.767605310669	103.272618712818	91.0967151484387	93.5145728293432	62.5966149194874	63.7825910533979	59.0864024887039	60.1493276781445	15.48123043214	14.6770361844165	15.1858953343714	17.8675547333313	441.80343375056
