Row	VertebralVolumes	CentrumVolumes	HaemalVolumes	NeuralVolumes	VertebralSAs	CentrumSAs	HaemalSAs	NeuralSAs	VertebralTMDs	CentrumTMDs	HaemalTMDs	NeuralTMDs	VertebralISs	CentrumISs	HaemalISs	NeuralISs	VertebralMTs	CentrumMTs	HaemalMTs	NeuralMTs	VertebralTSs	CentrumTSs	HaemalTSs	NeuralTSs	CentrumLength
Vertebrae1	77718312	28533141	42276465	7047621	3361743	1093239	1961568	327222	363.072533541844	362.324930737281	367.863425905165	339.228514516261	131.646590058051	128.553267654536	134.922407234055	120.472467485312	77.6843729331792	99.8243536732368	67.7265625743575	69.3302477122979	28.1383156451957	34.8069555066787	15.9061380122288	22.7788758370478	425.568447080447
Vertebrae2	66466197	27996003	31783752	6630876	3002769	1181439	1510866	307818	337.136183142241	355.312211376113	321.212714399004	337.720863277158	113.277858381758	115.048034413548	103.794823308372	135.672231117617	67.2293337560377	86.3187087762074	55.8411302860167	65.1379609646138	23.5459308284389	26.3043488814254	11.4353875250641	21.3542429826062	485.538050747007
Vertebrae3	63826812	30718737	27736695	5556600	2874438	1300509	1320795	263277	329.460971313512	348.590888991164	311.231480704576	313.524749355469	107.317794511932	110.631245993787	98.3154152317819	112.579520748987	67.4009101387125	85.0475949443963	55.5949216812429	57.6703755415875	22.8101071739994	24.4898705097324	10.0709410292399	17.2854724042767	504.8357785824
Vertebrae4	62882190	31589271	26384589	5167638	2840922	1351665	1256409	245637	331.199474791923	356.978815712478	307.279637668833	296.462687058972	110.832056533479	120.904755765289	93.5543854765534	89.6322604659033	67.8806090279607	83.1634523034666	56.5228180991021	57.5899649981177	22.1892737612954	24.003385489615	10.4256673851789	15.8244880052717	495.858303076054
Vertebrae5	66336543	33237729	28616490	4769415	3012912	1438542	1361808	227115	337.872506517324	353.579177977155	327.871937764288	286.689459986537	116.831438007102	122.73682080545	111.269669362359	79.9511460335242	68.2967486661809	82.2086474636829	58.4802849046853	55.3291671948261	20.7974936367133	22.3253942812303	11.1751300961555	12.7221577381343	547.842991281541
Vertebrae6	55177038	28940625	23180283	3185784	2503116	1255086	1103382	151704	330.126032098591	343.32455828625	320.460971267779	278.739360059871	111.048877470446	115.968202175708	104.850742587281	83.400776748893	66.1984999043669	79.6780597360599	55.7980565202576	51.2668702468872	22.1724301245424	24.6063778780514	11.4584754322973	10.2656476567106	538.179934266744
Vertebrae7	54575073	29755593	22883931	2055942	2456811	1277577	1087506	97902	322.806366203729	340.942053771802	305.854050937654	246.112554466454	104.722459484476	113.043261510119	90.3563351175524	42.2845341796732	68.0771134431921	82.2734931968642	57.0294191998628	44.0483087052356	23.8558031010838	26.1715673311213	11.7164936568358	5.61143704839536	557.396650999422
Vertebrae8	47740455	28292355	17475507	1972593	2177217	1251117	832167	93933	322.048714877234	342.847407327895	296.205199302588	252.690538598289	107.675661146368	117.640762245781	84.202254807402	49.147143258143	64.3239841011026	76.4359734363809	53.1436518524864	44.3504512354802	20.5920613924252	21.2044597454663	9.91800570352863	5.75804267870614	571.244936337178
Vertebrae9	35997507	23578506	9594396	2815344	1654632	1063692	456435	134064	311.834868675458	335.242188818513	267.835098357801	265.918025438811	101.164136029634	108.454847846739	67.0106447707845	61.4096887651068	64.0180826734852	76.0153155897032	49.3010905693524	47.4737704741483	22.0061268816012	21.6735809632427	10.0033342195434	7.83500162958668	548.501893672625
Vertebrae10	30959523	21828177	6112260	3019086	1452213	1017828	291060	143766	315.52282231346	334.978394616704	270.684173304332	265.635473930874	102.52787517917	108.002731460281	73.0291097688926	58.2875282916881	60.5688927326773	68.5393842044769	48.2173505911996	48.5111317497499	16.8887703750104	15.6440951933562	10.3316803582574	9.16812999164565	548.248133421167
Vertebrae11	29190672	23532201	3417309	2296728	1349019	1081332	161847	109368	325.886878002961	332.633722081785	319.493821128287	265.92793616018	106.987517901752	108.536773692231	107.898875651544	59.7409641860514	67.9367314328924	71.6674317480551	64.4170369501332	47.1617622409695	16.4988856531903	15.0879973071636	15.394091822817	8.47648962321813	536.520994901931
Vertebrae12	30005640	22244922	4778676	3111696	1395765	1032822	222264	148176	332.800464538574	337.195345041547	338.186144156523	291.286683602469	111.68999231877	113.2992977456	115.249669462927	81.6528510158426	66.2875131833622	69.8266158760227	65.866176084365	49.1662943058014	16.0511741341573	14.3910735843824	17.3831877024348	9.7168311126343	529.000434305742
