Row	VertebralVolumes	CentrumVolumes	HaemalVolumes	NeuralVolumes	VertebralSAs	CentrumSAs	HaemalSAs	NeuralSAs	VertebralTMDs	CentrumTMDs	HaemalTMDs	NeuralTMDs	VertebralISs	CentrumISs	HaemalISs	NeuralISs	VertebralMTs	CentrumMTs	HaemalMTs	NeuralMTs	VertebralTSs	CentrumTSs	HaemalTSs	NeuralTSs	CentrumLength
Vertebrae1	77616441	14289723	48620250	14447160	3430098	594909	2198826	664587	299.241103778875	311.707968736709	304.915306249721	272.814003797326	114.129393734443	122.398547517823	116.738525279046	92.4133178465673	77.537619602137	91.3902880021971	77.2328117262606	69.7744068793242	27.0797165910735	39.2876307678453	23.7114885832766	20.0771261588457	459.569718688133
Vertebrae2	66373587	21365127	33728562	7992243	3002769	915957	1578780	377496	286.208845410544	285.592344105575	293.003264892176	244.380676998841	101.078846408645	93.3790303367332	107.117200509574	72.5238277967034	69.8870890705705	84.4975988736846	65.729971646475	62.7661998092004	21.5175596147747	23.2776446736811	18.6619177216687	17.411287460875	491.94242378484
Vertebrae3	78431409	23430330	49953834	5084289	3559752	1012536	2333331	241668	278.2227050335	286.99114409614	277.815665501816	244.650302358158	97.2223801511695	101.524210889664	96.7747005971285	70.3538459796069	69.7972464755068	85.1519202822543	65.1664143529416	60.653076352771	21.9383812112586	24.8647122698107	18.5330689337476	13.4716184402968	574.947117671132
Vertebrae4	79237116	21596652	53287794	4297104	3591504	950796	2460339	204183	273.817162502722	275.185860083971	276.373113717343	233.240077702489	97.8546775681694	98.1998936497707	99.3582913330543	63.653213762714	69.4380213271288	81.3393724403155	66.7924024745076	55.0274446224474	23.4648275466323	25.5444609683071	21.7486292902518	14.5077608291204	589.851413082647
Vertebrae5	65975364	28746144	34293483	2796822	2983365	1235241	1620675	133182	270.680846930717	276.87879174726	270.944657339699	206.457690356122	97.3212965729009	96.65814183113	99.2731701290469	42.9841382760095	68.9638642222766	81.8544781261072	62.6677735348993	48.3668219978982	22.1389162749726	24.9052940899093	15.9419541752049	8.37422184382994	599.551587292472
Vertebrae6	62326530	23226588	37368135	1620675	2805642	1010331	1736217	77175	271.140382202439	275.016227770062	271.636019291647	207.049253801618	97.2780074419907	97.3869119609441	98.0145389214462	43.6417367099675	68.8709296345983	78.800928954166	65.1279524169669	46.9503568381798	22.9272005552902	27.111106581083	18.7569617697946	7.85752234406839	590.828573070884
Vertebrae7	60298371	24143427	34645401	1389150	2761983	1069866	1634346	66150	277.141508873655	272.25299761984	283.852988898356	200.287726889649	99.0180509923249	88.795672853157	105.753388018025	41.8967762330954	68.0806384607254	77.6527608845023	64.0280103660821	47.139822150518	18.9973292641819	20.5802983271496	15.6521809114314	9.27338630421503	566.638915876809
Vertebrae8	49388913	24949134	23217327	1009449	2258361	1100736	1102500	48069	276.443585255435	278.990829257617	276.936206280909	212.570762749068	97.3894453053909	96.5902693585846	98.9731079889826	49.0537229004576	67.1510343738573	77.4761088631184	59.6682035774289	48.4780856565329	19.9182160166215	21.9094138806241	13.3637249492129	10.4381525021695	538.261484829742
Vertebrae9	53658234	13382145	38386845	1685502	2533986	626661	1819566	80262	264.413543157354	255.818786291462	269.229921435488	227.139204285339	87.0904380276406	75.3905175735069	91.1137850541034	65.4064576575779	62.6441162000291	68.1837725549324	61.5463144886088	52.8636130459053	15.1376614376479	15.781519291475	14.4980235341376	13.7974386702978	584.827650965976
Vertebrae10	36460557	24356430	10548279	1491021	1706229	1129842	502299	71001	246.907619738977	259.494561771477	225.073565262069	196.101384266729	71.0352404876114	74.9007536433236	55.4594106668687	36.1247409271758	63.2459855829722	74.3217800736612	49.7467569363684	46.551639936187	18.4220032981691	16.2977708887906	9.01502079156104	9.49018149704551	595.846815077058
Vertebrae11	26412372	22346793	2130030	2018898	1245384	1051785	101430	96138	252.465553546066	256.210112691488	248.218207129968	216.07016721169	75.9400517715979	76.0506650562814	83.0913234663641	55.5918732881859	63.2137068345629	66.3904326865431	52.5349812637824	49.4082512027465	15.3435430423134	14.7622206380959	11.0536156175622	10.0406974243389	594.935968673666
Vertebrae12	26430894	20476071	4445280	1602153	1238328	955206	211680	76293	257.247604511093	258.021637048025	270.716724961853	207.413866390162	79.1220871270289	77.1534407286026	90.3365403820599	42.287015056692	62.3587436329189	65.9312950212564	57.2117263595768	44.2501870587065	15.2652095589433	14.5735381183142	13.3074657069245	5.8437159885393	552.67795237123
Vertebrae13	25569621	20216763	3861837	1583631	1201725	946827	183897	75411	255.232271616482	257.691478725767	257.642403508248	216.258194991262	75.8236634168226	74.7231778190973	85.2372661789585	48.9801109909807	63.4251982395512	67.2053556038292	56.241096559122	45.9666284418598	14.4668992676726	13.3688687315614	12.381956620838	7.15716548175226	538.061559444028
Vertebrae14	26579070	20309373	4260060	2092986	1259937	961380	202860	99666	249.242602508524	252.673922100438	250.7575592317	211.7165859375	69.5012337848724	69.81724639553	72.7577253512179	43.2244181916959	61.6625561044603	65.1437559702217	56.4193529215726	47.3772448409687	13.5283040316305	12.4322768152725	13.0320174743848	8.04611744036394	554.234195384648
