Row	VertebralVolumes	CentrumVolumes	HaemalVolumes	NeuralVolumes	VertebralSAs	CentrumSAs	HaemalSAs	NeuralSAs	VertebralTMDs	CentrumTMDs	HaemalTMDs	NeuralTMDs	VertebralISs	CentrumISs	HaemalISs	NeuralISs	VertebralMTs	CentrumMTs	HaemalMTs	NeuralMTs	VertebralTSs	CentrumTSs	HaemalTSs	NeuralTSs	CentrumLength
Vertebrae1	87923934	33848955	46573569	7445844	3807594	1332261	2124297	352359	329.882513009424	321.008606850566	346.897477521828	264.539791852808	127.572609937718	111.850808015281	139.939153853515	79.4430492291534	80.5831601930527	96.1519131897535	74.6290336264177	63.2299182937124	25.578208839188	31.798790350352	17.4075127890505	13.7177294299516	459.458542621945
Vertebrae2	78811110	32774679	39211074	6806835	3525354	1353870	1850877	320166	309.852145120573	306.521838738667	319.411906647233	271.177782661033	111.636245653941	100.7120317144	122.479025337535	83.3463255169881	71.870170344734	90.1733144183036	62.1155203071831	63.5334845998137	22.4480680621487	23.873672096653	13.7254386122045	17.0428709628595	500.91131538883
Vertebrae3	79107462	34534269	38099754	6473439	3583566	1472058	1808982	302526	307.22961737122	311.082983043324	308.40660547504	279.745597842761	106.376794649477	102.260180818778	110.596096803794	98.4747109992687	69.1392186214455	84.865462375729	59.3984657488325	63.7277701057093	19.9714555547672	18.9771618969036	13.051579813289	17.8661940429326	531.147443619522
Vertebrae4	87507189	37247742	44915850	5297292	3894471	1543059	2117682	251370	312.601441775678	316.344039568627	318.364122255004	238.513608750564	115.511314710819	110.133837145466	121.352771844702	65.4456724887157	73.0421210914417	90.3523433455976	65.1266816246532	53.0385683686307	22.7054994195869	22.8831934407864	15.7151498548789	14.0200552972266	553.415372415401
Vertebrae5	82385856	37821924	39887127	4676805	3756879	1653309	1886598	221823	299.710898111138	303.593887868973	303.637594681045	234.818992571357	105.69321120264	101.765749836523	111.003936681143	59.2509723380526	70.3853297625283	82.4569240124763	64.3063210267612	51.5058045392598	19.2689850314286	19.3239412415733	14.2447374943212	12.6864562789287	596.26681742545
Vertebrae6	71569008	36006768	32135670	3426570	3232530	1558053	1517481	162729	298.877741883841	302.511902957492	302.071736376601	230.735095548063	109.558458067022	102.503583565566	118.153866316141	67.3489873810662	70.0003427528178	83.0919753574522	61.7463716702402	50.3905884417874	20.8812808959415	20.5227878081717	14.6878252965587	14.5160743324535	562.083289114197
Vertebrae7	64984437	35988246	26717985	2528253	2957346	1580103	1268757	120393	290.514413438527	292.128672876693	295.418293647013	212.658956381997	99.5803487097444	95.8172243618689	104.942403088021	45.1816743190764	68.8331360873314	79.2114802098051	61.0535055407401	46.5385990100095	20.3803056494263	20.8026256498126	14.2021447835872	9.93228109073813	606.007141978511
Vertebrae8	58112775	34099002	21689262	2241162	2641149	1499400	1031058	106722	284.906320950261	295.098371692365	277.375650456716	204.890951169857	92.0786390381614	93.3583205357387	89.3167069113572	36.634872435591	66.8272498179169	78.7601539702976	56.2780211216195	44.4887330085039	20.0703276543708	19.5871999749877	11.5055352328329	6.09542624496287	571.242615535894
Vertebrae9	46054953	28588707	14632380	2713473	2146347	1321236	694134	129213	271.88489871905	286.309296624454	253.278329914335	221.874151296362	83.3460363264442	88.0615136876304	71.3140144023996	45.0831180564611	64.1494865800847	73.2177546933572	54.9698021818263	47.8950237559665	17.1624751565418	15.3324410405477	13.0852840797658	8.23958270250765	606.368239344744
Vertebrae10	41128101	28857276	9483264	2602341	1893654	1318149	448056	123921	276.818879308717	288.319402073127	255.455888942957	230.907255372831	87.6109230697844	89.6210646812989	80.4177539995508	55.2206863298068	66.4206972280637	75.8410368810895	52.2115976341577	51.6750300491557	19.1383218747993	15.5247113378526	15.5669229077306	10.8377389616477	604.404911544152
