Row	VertebralVolumes	CentrumVolumes	HaemalVolumes	NeuralVolumes	VertebralSAs	CentrumSAs	HaemalSAs	NeuralSAs	VertebralTMDs	CentrumTMDs	HaemalTMDs	NeuralTMDs	VertebralISs	CentrumISs	HaemalISs	NeuralISs	VertebralMTs	CentrumMTs	HaemalMTs	NeuralMTs	VertebralTSs	CentrumTSs	HaemalTSs	NeuralTSs	CentrumLength
Vertebrae1	69114843	27116208	36580950	5695515	3012912	1062369	1705788	269451	332.509344059306	323.229178071569	346.101699626619	287.091314305449	122.040642528311	113.720644861307	129.570423114066	92.0859652609334	79.7242877601121	102.218779086445	69.1009480173878	64.7657749775705	28.9354732430073	34.4589201858718	16.2589570527999	18.7887983874131	405.563068650011
Vertebrae2	64113903	27764478	31931928	4584195	2917656	1194228	1516599	217854	303.388636033901	304.60515727868	309.005228650582	256.786990593927	101.044586122666	97.264368088205	106.739237093347	62.6804903878766	69.033570427048	85.96018028079	59.846639998118	56.1759416086158	22.018085430236	24.1717438401969	12.8057720164291	13.7338637702895	465.736865827882
Vertebrae3	56130921	25995627	25773363	4361931	2559564	1126755	1226862	205947	287.991876575092	290.248126960866	287.759625728737	275.917692440349	89.5258211969447	87.4534169067848	90.8194457806951	93.1715510141984	66.7287788927308	82.7713831184275	56.4170162128473	56.7571778233391	22.2180143031232	25.4685768432698	10.0210765718024	16.0359816914684	467.374723239038
Vertebrae4	64993698	30126033	30848391	4250799	2947644	1290807	1465443	202419	299.526656954557	307.168974649452	296.735019791295	263.870978836359	100.403526519096	101.989250554799	100.26305445694	78.0236104821808	68.7584338361093	85.9444604345795	57.9919969820504	56.1757754080825	22.8095797644561	25.2023343955943	11.5948417526908	11.9356086647283	522.6577783438
Vertebrae5	60807726	28968408	27940437	4185972	2773008	1259055	1330497	198450	292.703075728213	302.344736225489	288.006004667642	254.872540100098	94.7219787077393	98.8011848797399	92.3513015972082	64.1982207545848	66.7489488941721	81.5305752906596	56.9561170655015	54.3910449341587	20.5286726460099	22.6755632288677	9.53654269948218	13.322998040815	527.09568920008
Vertebrae6	51676380	27690390	21003948	2982042	2353176	1212309	998865	142002	289.034726756631	298.266004102787	280.924007256402	260.443399307915	92.9371990011966	98.3440719914868	85.7664515043767	77.6672077547351	66.2701741666778	77.9537958040558	57.1135239964942	50.3533219795612	20.5487301074068	22.0224554645208	12.0293449786734	11.2949227310944	510.650459590961
Vertebrae7	49324086	26440155	19651842	3398787	2263212	1173501	935802	161847	283.036233719405	285.074032535351	285.336562938694	253.756497329753	85.2631535207797	82.8683626825357	89.9607877522731	67.7216698531652	65.8588947344273	77.798297163053	55.9845136657225	52.7897185538851	20.2836802964061	22.1976165959774	9.87124962010727	12.2599392228461	520.35717795159
Vertebrae8	40813227	23291415	15086169	2435643	1880865	1047816	717507	115983	271.1916716872	282.344926847218	259.657034477782	235.980596731672	78.2120364330871	81.4723907996896	73.1325662064218	51.7601062641963	63.2263171041207	75.0787325550874	53.2069033533411	45.6412891240224	20.5151573137863	21.3464456489182	11.5098151365813	7.88814086504362	543.41185947523
Vertebrae9	35423325	20587203	12437523	2398599	1663452	964467	584766	114219	278.69418760455	278.655752414719	284.707756167141	247.841750722053	80.986634299808	75.9888073866979	90.7028449428187	59.5443069424358	62.3600232831845	67.5228783013447	59.1811909286721	45.9768601620551	16.7001941873989	14.5447681415606	17.7358389417354	7.03799289954409	524.829706084389
Vertebrae10	26829117	20494593	4491585	1842939	1269639	967995	213885	87759	273.239787895479	283.225999416071	244.592471266913	232.005930959731	80.1408970173776	82.6036257223585	65.7138158586696	48.1660170445377	60.0189994924026	66.0492030045984	48.1190631054155	45.4150159990931	15.2871685558817	13.7744976933834	10.2347726443506	6.67763890099168	543.561912305129
Vertebrae11	26847639	21763350	2815344	2305989	1242738	1000629	134064	109809	289.639084741809	298.435843718418	249.468424672177	254.396209452066	91.2177231542187	94.7202252292763	62.8548533785337	59.8514182514867	67.6789288237323	73.8043901291761	50.7945434731596	48.8208193526339	19.7450455712491	18.7975087501172	8.51650059700571	8.33996667991488	495.530388487711
Vertebrae12	25217703	20392722	2824605	2009637	1188936	961821	131859	95697	279.844864172905	285.303598077343	268.25856947922	240.24522024072	83.5012990754805	85.6020684595009	76.4537410278325	54.3645318956032	62.4760628943692	65.2313156744152	60.8482207470415	45.5779387062671	15.424111309722	14.4056154092307	16.9548039647546	6.85336378237063	520.815411099317
Vertebrae13	28005264	21680001	3722922	2602341	1313298	1017828	171549	123921	289.916041247413	295.660243241862	277.026254073869	260.501513043713	91.8196736501333	94.7300540809009	84.2353099110001	66.9574594682523	64.6932826611088	67.6540007135181	62.6477245293854	49.6778750821887	15.8672899319244	14.9271397719147	17.5295575286376	8.41750767530338	510.726022287774
Vertebrae14	25189920	18503478	4297104	2398599	1186290	875385	197127	114219	282.222714896797	281.5590148013	297.132956724496	260.24331559559	81.3467608777276	79.07398164353	93.7205521996246	68.7636357157646	64.1654168928055	65.9603158250308	66.878293093743	49.7959475230153	15.1387071459583	13.1000835901372	18.9021605101654	10.5790516330267	484.191110425138
Vertebrae15	23967468	17781120	3667356	2611602	1133811	840546	173313	124362	275.181925313723	275.238321481705	285.371696538752	259.839170373795	78.8543384442625	75.6820810923296	98.4904994426495	64.9380205352223	60.0469790019373	62.6332392866508	58.3685654885948	49.1405717965032	13.256034162059	12.4318977777047	14.7658442765196	8.29078180832438	483.54324132119
