Row	VertebralVolumes	CentrumVolumes	HaemalVolumes	NeuralVolumes	VertebralSAs	CentrumSAs	HaemalSAs	NeuralSAs	VertebralTMDs	CentrumTMDs	HaemalTMDs	NeuralTMDs	VertebralISs	CentrumISs	HaemalISs	NeuralISs	VertebralMTs	CentrumMTs	HaemalMTs	NeuralMTs	VertebralTSs	CentrumTSs	HaemalTSs	NeuralTSs	CentrumLength
Vertebrae1	113532914.25	40448575.125	64435722.75	7842909.375	6826680	2065533.75	4164914.25	579474	635.527580044195	663.092452175604	629.331647403028	556.378642192545	204.604956946761	219.276490289097	196.369692284459	165.525412568602	70.1330216046335	83.91022490096	64.631948524906	55.8609956491485	26.4628662792169	34.671295435707	17.2306310424107	19.7660480269903	562.32885931173
Vertebrae2	97336582.875	37685324.25	51363821.25	8121897	6528012.75	2045468.25	3890722.5	622251	601.215594652678	630.334267470927	589.29800104307	544.661903430969	176.139880151502	182.27879455385	170.351967149722	159.685888041135	60.1796740885735	76.2028872689325	51.725293614794	52.0130837906495	21.7799516069147	25.2134167954148	12.511362634298	18.0719180933588	578.571241488525
Vertebrae3	94677518.25	40847955.75	46325837.25	7693575.75	6576412.5	2500800.75	3501429.75	633386.25	585.019614906789	604.043951325641	580.370362999474	510.353647029632	170.694001340751	169.64366689311	174.592315259142	122.990135530892	57.3578928605385	65.284123681613	53.7475055117735	43.9558941726717	18.1820148792209	19.5514310009617	15.3308140403146	11.2863968242788	678.193236393865
Vertebrae4	93600927	40329339.75	46107046.125	7164541.125	6419747.25	2443911.75	3415214.25	588845.25	589.082851021608	605.265088278133	587.668828360308	507.092598482281	171.573274088562	171.118250865825	175.038351087871	119.932762405742	58.3898594044645	66.9012338112805	54.440116183093	43.5696457171847	18.7190780334353	20.9489015116389	14.4629390318292	11.868847375417	659.058333828245
Vertebrae5	96681367.125	45080232.75	45182103.75	6593832	6501332.25	2617114.5	3374973	562716	588.820201528339	610.649858448987	580.564943644931	493.42943835865	170.580545470833	173.549368574508	168.960537476393	113.274193064583	60.8539983912185	71.5902458104865	55.1408092254715	40.170973640686	20.6427311560418	23.2409018024853	13.2548867970989	10.8049030267693	659.493762605755
Vertebrae6	94120700.625	47592279	40021411.5	6885553.5	6364071	2702668.5	3182035.5	562385.25	583.462376199588	616.813939394976	552.370182805144	531.482036650113	164.497366558888	171.840190460923	150.766417247758	137.298470258025	59.4222132642055	71.595665172761	49.7478894040115	46.1288034608575	20.5636649529345	21.0878898895343	13.4441399285488	11.3168572374558	651.500618132715
Vertebrae7	93952845	55003394.25	33619745.25	5105126.25	6143681.25	3026583	2723726.25	427108.5	584.988412071746	613.010743858224	550.234459614179	517.236543146126	164.325830409095	169.720567632368	150.051338412598	127.460958895963	62.3425430683465	75.1467838882945	48.2114640747017	44.4144526810316	23.2900584127359	22.9561455132867	12.435649439689	11.7789414893781	672.055439027555
Vertebrae8	63298935	43250027.625	13479385.5	6851982.375	4132500.75	2495288.25	1113525	560841.75	585.545561768712	608.855811716255	537.272045000439	531.844653656392	163.63596713557	170.259294659764	136.065848475427	133.841839733153	62.680399097502	71.950140827074	46.1753555162598	47.093545550199	22.5126435564385	21.7058458381022	11.3441794207881	14.2551736627231	640.65773166358
