Row	VertebralVolumes	CentrumVolumes	HaemalVolumes	NeuralVolumes	VertebralSAs	CentrumSAs	HaemalSAs	NeuralSAs	VertebralTMDs	CentrumTMDs	HaemalTMDs	NeuralTMDs	VertebralISs	CentrumISs	HaemalISs	NeuralISs	VertebralMTs	CentrumMTs	HaemalMTs	NeuralMTs	VertebralTSs	CentrumTSs	HaemalTSs	NeuralTSs	CentrumLength
Vertebrae13	47712672	40442787	2028159	5010201	2090340	1746801	96579	238581	458.56174376323	469.016178269114	390.419902628023	402.776538414467	130.421934313771	133.519591313091	85.7888319457512	93.3918289776816	82.5517495534989	87.6629753787639	59.6943102343965	62.3743737041692	22.1041825134088	20.4530775190624	15.4467730929665	15.2339569372645	652.592695943084
Vertebrae14	48018285	41637456	3584007	2639385	2149434	1849113	170667	125244	456.167029165128	466.720089845216	395.647492323764	375.567913245272	129.577410202859	131.555848608967	94.2190517271045	80.1882321255856	78.4450666476478	82.5323669555788	61.8346886566482	56.4551324897658	20.766884531529	19.0666604336275	19.3098124734348	15.2185222811702	669.214757401043
Vertebrae15	48749904	41970852	3482136	3019086	2144583	1825740	164493	143325	464.964786517575	472.757983507902	421.157455991704	408.420993328071	136.232032800305	138.571375289071	114.411432917844	100.375672260144	80.6648472896291	84.114060025887	69.0756440792723	58.7485202709493	19.9278069365399	18.725743361709	19.6018946991286	12.1207442876578	634.784325472029
Vertebrae16	43582266	36321642	3843315	3296916	1936872	1608768	169344	155232	461.448471132006	466.774145932288	463.592287997694	402.293026652475	136.862567013292	135.582327295948	166.256332162317	92.5776660271243	79.898337223074	82.7286493035192	76.8175520813742	60.3318804047992	23.1379327202919	22.1243703522657	26.7376206831903	16.4730900809568	594.622684177273
Vertebrae17	44332407	32959899	8760906	2426382	1946574	1498959	336042	115542	469.620950807066	448.052109793174	577.54343749329	377.848167852271	163.242215299086	125.598842046705	241.022492599209	73.6714734398167	83.4164449082385	78.9220501797454	111.972746630212	52.8520112368796	30.1944405919448	18.8153737029781	44.5692361300879	8.31408784668887	637.780750145864
Vertebrae18	45490032	30440907	11668860	3195045	1936872	1362690	418509	152145	473.371169227575	447.37523315192	568.043767586844	380.402767376443	161.262015651924	120.51774793638	219.790291910485	83.2883729223482	89.4297865648176	81.4432648804162	124.406354080637	52.7912427284726	39.0653648799094	21.2245768970571	54.0664055470923	10.659139317757	591.362830850703
Vertebrae19	38868417	29635200	6908706	2250423	1778553	1344168	324576	107163	436.752102444826	443.721554021759	428.470088194328	373.292269911024	123.886534514881	125.279082855375	123.794532854009	78.0823669141589	72.9205498651862	77.687902315009	65.0115134566021	52.2714367103111	20.6854258143391	20.2735083957704	17.1456403519803	12.2590803723366	585.735497416242
Vertebrae20	34988058	26884683	4954635	2907954	1633023	1247589	235935	138474	411.866296209462	426.47912845758	371.729808457305	348.873322536201	102.036235148258	105.513110357292	77.0951629812168	54.2163999213998	66.0717100870798	72.1914219750151	53.2841445738408	49.3214937029658	17.5003090188795	16.229514172411	11.4235642883209	9.51259417177354	594.432223209108
Vertebrae21	32070843	25708536	4463802	1602153	1485729	1182762	212562	76293	415.77107880349	428.703431357436	373.942489159549	340.811868574727	106.89721780254	110.101588505957	74.7553798624347	61.4469550590378	66.842121313853	73.1028039885702	51.3777650945327	46.854364102537	18.0811466577523	16.4401832445773	9.36605972212069	8.71381543337604	558.33228166757
Vertebrae22	28384965	23078412	4084101	564921	1332702	1080009	194481	26901	402.527677216781	413.170467238229	358.069436015226	328.693818087218	98.1008655843975	101.688016031915	61.9769872729485	43.6810376593131	63.6580004078711	67.8468281478407	50.9068730115296	56.7758768664466	15.4681941066332	14.7859736130539	9.07855280161338	15.1742170538066	558.788867857447
Vertebrae23	28542402	23902641	3296916	138915	1323000	1102059	156996	6615	408.10776571483	418.143597338139	353.014971021331	299.143101416016	107.845308829728	111.89306264295	58.9947221567968	13.6280320449487	68.220381450637	74.2069913804334	48.9103747275854	45.0387644388459	21.1464655038669	20.2257006078023	9.00204927735405	6.32047615520911	557.641933201746
Vertebrae24	25856712	23254371	2500470	64827	1203930	1080009	119070	3087	423.851277008319	431.780026179051	354.867185555013	318.388762311663	125.009436162285	127.284459320955	70.7755105948188	15.3188667367211	68.5713505303086	72.0485486745729	49.0297954695565	46.7116789966822	19.5162645105309	18.7899741836714	8.5427394285442	7.81285439035039	543.303791825885
Vertebrae25	26254935	22365315	2741256	342657	1222893	1037673	130536	16317	420.613295605469	428.200917429518	385.992719139306	326.394997182485	114.286643730914	117.109410765356	92.2340317908949	42.2253528170596	65.664612754214	68.8248246703411	53.4510607967522	47.8429213870655	17.1752630188517	16.9191758687893	11.5205524994868	8.04884056668578	524.552651206112
